[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   9954       tick       1172060          2349       2593140 
      2   9954       tick       2101760            10       4200868 
      3   9954       tick       2100204            17       4197715 
      4   9954       tick       2102110            11       4201475 
      5   9954       tick       2105351             9       4207984 
      6   9954       tick       2109204             8       4215594 
      7   9954       tick       2101019             8       4199268 
      8   9954       tick       2102908            10       4202985 
      9   9954       tick       2102293             9       4201851 
     10   9954       tick       2101743             8       4200747 
     11   9954       tick       2103440            11       4204225 
     12   9954       tick       2110028             8       4217167 
     13   9954       tick       2111854            10       4220903 
     14   9954       tick       2108666             9       4214543 
     15   9954       tick       2106259            10       4209720 
     16   9954       tick       2102274             8       4201839 
     17   9954       tick       2101034             8       4199371 
     18   9954       tick       2098557            16       4194549 
     19   9954       tick       2102574             9       4202436 
     20   9954       tick       2101608             8       4200467 
     21   9954       tick       2103140             8       4203526 
     22   9954       exit        686377            98       1371689 
