,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0
mean,15.464045127035002,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,27.692593130479107,1818440.3669724772,1801123.7798165136
std,0.4611150438662221,0.0,0.0,0.0,0.0,0.0,0.0,0.6044950386925736,6547.141568832664,3226.4196218036423
min,15.1583265563,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,25.987946,1810000.0,1789186.0
25%,15.171815122775,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,27.278017,1810000.0,1799060.0
50%,15.21355461095,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,27.697679,1823000.0,1801255.0
75%,15.57780075525,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,28.070712,1823000.0,1803423.0
max,16.337758033,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,29.749359,1848000.0,1819998.0
