,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,24.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,5.618333333333332,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,35258.771929824565,35692.98245614035,37366.228070175435,36888.15789473684,255.0,31344.298245614034,1274830.0657894737,1017214.9122807018,1295733.274122807,49461.0,1022458.8815789474,49968.81798245614,17240.793859649122,918629.3859649122,15481.480263157895,260910.96929824562,1228626.644736842,319681.3442982456
std,0.09876043331418609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.1019468433024,1428.9145529707284,1526.210499416452,1535.8686217792547,0.0,1405.5972688798986,9048.500163256529,525.0611612542334,9215.881205442234,241.60368965962184,223.19621095125237,322.1371965331018,1912.079139140386,369.4850234743137,1758.622206599151,7517.490327883672,408.3571116725616,9278.153816564778
min,5.45,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,30000.0,30000.0,32000.0,31000.0,255.0,26000.0,1171624.0,1016250.0,1190907.0,48792.0,1021250.0,49008.0,15738.0,917500.0,13755.0,175266.0,1225000.0,214375.0
25%,5.57,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,35000.0,35000.0,37000.0,36000.0,255.0,31000.0,1272456.0,1017500.0,1292607.0,49248.0,1022500.0,50078.0,16775.0,918750.0,14688.0,262990.0,1228750.0,321736.0
50%,5.63,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,36000.0,36000.0,38000.0,37000.0,255.0,32000.0,1275196.0,1017500.0,1295658.0,49552.0,1022500.0,50078.0,17019.0,918750.0,15606.0,263263.0,1228750.0,322964.0
75%,5.6875,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,36000.0,37000.0,38000.0,38000.0,255.0,32000.0,1276018.0,1017500.0,1297692.0,49552.0,1022500.0,50078.0,17263.0,918750.0,15606.0,263718.0,1228750.0,322964.0
max,5.77,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,37000.0,37000.0,39000.0,39000.0,255.0,33000.0,1296020.0,1017500.0,1318032.0,50008.0,1022500.0,51100.0,29524.0,918750.0,26622.0,264264.0,1228750.0,324192.0
