[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  27995       tick        369306         15430          2983        369306 
      2  27995       tick        223044           389            87        223044 
      3  27995       tick        222356           371            80        222356 
      4  27995       tick        222410           383            93        222410 
      5  27995       tick        222746           394            95        222746 
      6  27995       tick        223763           391            65        223763 
      7  27995       tick        223569           349            63        223569 
      8  27995       tick        223911           362            53        223911 
      9  27995       tick        222560           318            49        222560 
     10  27995       tick        223456           338            52        223456 
     11  27995       tick        223451           305            62        223451 
     12  27995       tick        222414           320            41        222414 
     13  27995       tick        221755           335            51        221755 
     14  27995       tick        223898           365            65        223898 
     15  27995       tick        222352           335            53        222352 
     16  27995       tick        221132           296            48        221132 
     17  27995       tick        222038           297            49        222038 
     18  27995       tick        221921           356            69        221921 
     19  27995       tick        221880           363            67        221880 
     20  27995       tick        222131           397            52        222131 
     21  27995       tick        222020           338            57        222020 
     22  27995       tick        223081           345            42        223081 
     23  27995       tick        221963           344            60        221963 
     24  27995       tick        221542           385            57        221542 
     25  27995       tick        222548           286            53        222548 
     26  27995       exit        107126          2556           315        107126 
