howmany,island,frequency,task,meas_power,meas_time,pred_power,pred_time,time_error,power_error
1,big,200000,cachekiller,121799.03289473684,0.6338477913783929,84793.12967836257,1.9138504523682809,201.94164567590255,-30.382756198364984
1,big,300000,cachekiller,163001.14254385966,0.4872272485364555,115227.95453216374,1.3722724853645558,181.64937192790833,-29.308498864565514
1,big,400000,cachekiller,200135.43859649124,0.4207025013304949,143767.0179093567,1.1273283661522084,167.96331435800124,-28.165137110366206
1,big,500000,cachekiller,233924.8355263158,0.3890367216604577,169474.20182748538,0.995010643959553,155.76265389876878,-27.551855942880387
1,big,600000,cachekiller,261563.2083333333,0.3672166045769027,194023.40051169592,0.922498669505056,151.213768115942,-25.82160092468563
1,big,700000,cachekiller,292314.90789473685,0.3571048430015967,216190.16118421053,0.8752660989888238,145.1005961251862,-26.042033661156612
1,big,800000,cachekiller,331668.06359649124,0.3515167642362959,245413.39729532163,0.8399414582224588,138.94776684330054,-26.00632251590777
1,big,900000,cachekiller,384463.5679824561,0.349654071314529,285931.0810672515,0.8183874401277276,134.05631659056317,-25.628562787437083
1,big,1000000,cachekiller,428009.7938596491,0.3475252794039382,330831.9019005848,0.7995609366684407,130.07274119448707,-22.704595397863812
1,big,1100000,cachekiller,486400.475877193,0.348057477381586,378963.6144005848,0.788916977115487,126.66284403669724,-22.08814892354957
1,big,1200000,cachekiller,553260.6030701754,0.3469930814262906,430302.85614035086,0.7783395423097393,124.30981595092028,-22.224200719787852
1,big,1300000,cachekiller,624791.8355263158,0.3427354976051092,487955.18304093566,0.7706226716338479,124.8447204968944,-21.901158866794557
1,big,1400000,cachekiller,699245.7478070175,0.3424693986162853,548785.9193713451,0.7726184140500266,125.60217560217559,-21.5174463209174
1,big,1500000,cachekiller,779191.1535087719,0.3427354976051092,615815.6153508772,0.7635045236828101,122.76785714285711,-20.967324567559466
1,big,1600000,cachekiller,894152.004385965,0.3416711016498138,707951.3597222222,0.763571048430016,123.48130841121491,-20.824271907952728
1,big,1700000,cachekiller,1025009.0416666666,0.3429483767961682,811125.0638888889,0.7476849387972326,118.01675977653632,-20.86654547261378
1,big,1800000,cachekiller,1168630.6973684211,0.355401809473124,928954.8067251462,0.7480840872804686,110.48966756513934,-20.50912158845293
1,big,1900000,cachekiller,1354831.75877193,0.3531665779670038,1082518.8539473685,0.7401809473124005,109.58408679927672,-20.099388950801984
1,big,2000000,cachekiller,1627036.3684210526,0.3474188398084087,1318236.8923245615,0.7412187333688133,113.35018382352943,-18.979260825998846
1,big,200000,cacherate-0,74043.89692982456,0.8157046979865774,73603.85818713451,0.8162751677852349,0.06993582359714184,-0.5942944130926885
1,big,300000,cacherate-0,101053.91228070176,0.5407382550335573,101777.7485380117,0.5408389261744967,0.018617351371435786,0.7162872183506493
1,big,400000,cacherate-0,131261.68859649124,0.4042953020134228,130307.8581871345,0.4046644295302014,0.09130146082338939,-0.726663217238422
1,big,500000,cacherate-0,158892.54385964913,0.3225503355704698,158266.4619152047,0.3234563758389263,0.2808988764045255,-0.39402852345132255
1,big,600000,cacherate-0,185115.8201754386,0.2685906040268457,185193.57441520467,0.2691610738255034,0.212393803098449,0.04200302259006453
1,big,700000,cacherate-0,212237.49561403508,0.2299328859060403,209926.0385233918,0.2306543624161074,0.31377699941622195,-1.08908988204742
1,big,800000,cacherate-0,247426.67763157896,0.2009395973154363,243378.806505848,0.2017953020134228,0.42585170340676853,-1.635988149894763
1,big,900000,cacherate-0,292517.3903508772,0.1787248322147651,288089.1725877193,0.1792449664429531,0.2910251595944884,-1.5138305992153918
1,big,1000000,cacherate-0,343072.9890350877,0.1606711409395973,337984.9910818713,0.1612751677852349,0.37593984962406723,-1.483065736981117
1,big,1100000,cacherate-0,385871.7368421053,0.1458389261744967,391675.3426900585,0.1465771812080537,0.5062126092958608,1.504024600362999
1,big,1200000,cacherate-0,443115.6885964912,0.1336912751677852,448890.682748538,0.1343288590604027,0.47690763052212976,1.3032700716010097
1,big,1300000,cacherate-0,504601.6600877193,0.1236241610738255,514284.30314327485,0.1240268456375839,0.32573289902281116,1.9188686485637616
1,big,1400000,cacherate-0,571669.7236842106,0.1147651006711409,582852.040497076,0.1151677852348993,0.35087719298246683,1.956079944342571
1,big,1500000,cacherate-0,643538.5986842106,0.1069798657718121,658206.3287280701,0.1075167785234899,0.5018820577163913,2.279230814414155
1,big,1600000,cacherate-0,743156.9912280702,0.1002684563758389,760523.8889619884,0.1006711409395973,0.4016064257028235,2.3369083435815203
1,big,1700000,cacherate-0,861833.0,0.0942281879194631,874714.2004385965,0.0946711409395973,0.4700854700854504,1.4946283605520492
1,big,1800000,cacherate-0,980363.4912280702,0.088993288590604,1004308.5614766084,0.0893959731543624,0.45248868778281925,2.442468580561169
1,big,1900000,cacherate-0,1155009.346491228,0.0844026845637584,1176956.0206871345,0.0847651006711409,0.4293893129770349,1.9001295757975978
1,big,2000000,cacherate-0,1386344.8289473683,0.0801342281879194,1435265.6826754387,0.0805369127516778,0.502512562814086,3.52876518933715
1,big,200000,cacherate-100,121458.1096491228,0.6298776936517182,84883.25855263158,1.9033925451368672,202.18446601941756,-30.113140408780737
1,big,300000,cacherate-100,161545.11842105264,0.486604542807222,115416.12295321636,1.3679382644146767,181.1190903650508,-28.55486808806272
1,big,400000,cacherate-100,200029.55701754385,0.4213744903902154,143485.28209064325,1.1225247524752475,166.39599170698,-28.267959880519715
1,big,500000,cacherate-100,233359.5548245614,0.388468258590565,169849.97134502925,0.9957775189283636,156.33433283358323,-27.21533451984786
1,big,600000,cacherate-100,262658.86622807017,0.366919044845661,194286.7765350877,0.9170064065230056,149.920634920635,-26.0307564236625
1,big,700000,cacherate-100,292700.4495614035,0.356144437973209,217210.5427631579,0.8688118811881189,143.94930498773516,-25.79084074225486
1,big,800000,cacherate-100,333242.3114035088,0.3511939429237041,246106.7633040936,0.8367064647641236,138.24626865671647,-26.147804500703554
1,big,900000,cacherate-100,379128.5460526316,0.3491555037856727,286763.9810672515,0.816322073383809,133.79899916597162,-24.362334608420074
1,big,1000000,cacherate-100,427210.5745614035,0.3456610366919045,331665.154751462,0.7955008736167737,130.13900589721993,-22.36494728812211
1,big,1100000,cacherate-100,487748.2587719298,0.347699475829936,380627.06016081874,0.7832702387885849,125.27219430485763,-21.962394879855577
1,big,1200000,cacherate-100,552992.572368421,0.3465346534653464,431913.62521929824,0.7775917297612115,124.39075630252113,-21.89522123788241
1,big,1300000,cacherate-100,624576.9342105263,0.3421665695981363,490019.4829678363,0.7687827606290042,124.68085106382982,-21.543775293715004
1,big,1400000,cacherate-100,702831.6995614035,0.3392545136866627,550435.6820906433,0.7714764123471171,127.4034334763949,-21.683145135010513
1,big,1500000,cacherate-100,782601.0570175438,0.341875364006989,618556.1441520469,0.7649242865463017,123.74361158432707,-20.961499015943634
1,big,1600000,cacherate-100,901634.221491228,0.3401281304601048,711105.9055555556,0.7592457775189285,123.22345890410963,-21.13144237366616
1,big,1700000,cacherate-100,1029769.1469298246,0.3421083284799068,812324.7179824561,0.7365463016889926,115.29622063329934,-21.115842283259497
1,big,1800000,cacherate-100,1165875.1513157894,0.353290623179965,929618.0509502924,0.7451951077460688,110.92977250247284,-20.26435678801978
1,big,1900000,cacherate-100,1371315.9166666667,0.3529411764705882,1087541.904678363,0.7368083867210252,108.76237623762384,-20.693554894198922
1,big,2000000,cacherate-100,1642348.4429824562,0.347699475829936,1328350.5614766085,0.7328771112405359,110.7788944723618,-19.118834547414117
1,big,200000,cacherate-20,107186.97807017544,0.8167875069715559,94876.38801169592,0.8813673545268637,7.906566518720851,-11.48515452168057
1,big,300000,cacherate-20,153307.90570175438,0.5405279791782858,132438.64861111113,0.6287878787878787,16.328460877042144,-13.612642476013182
1,big,400000,cacherate-20,199748.8333333333,0.4043502509760178,167592.42434210522,0.5154303773935676,27.471264367816104,-16.098421429859712
1,big,500000,cacherate-20,244003.94078947368,0.3229224762967094,198576.00482456145,0.4537785833798103,40.52245250431778,-18.617705852590063
1,big,600000,cacherate-20,289462.05263157893,0.2688232013385387,228094.48486842104,0.4163878044246141,54.89280774550481,-21.20055710420364
1,big,700000,cacherate-20,333969.69736842107,0.2303402119353039,252532.28676900585,0.3931725227737497,70.69209039548024,-24.38467059769706
1,big,800000,cacherate-20,392457.8377192983,0.2013385387618516,285151.3076754386,0.3780442461424055,87.76546629732222,-27.342180415469166
1,big,900000,cacherate-20,458770.64692982455,0.1790295593976575,329604.2094298245,0.3667735638594534,104.86760124610599,-28.15490449626737
1,big,1000000,cacherate-20,532932.1513157894,0.1611823759063022,378473.4627192982,0.3581055958356571,122.1741637831604,-28.98280545002559
1,big,1100000,cacherate-20,623974.0701754387,0.146681539319576,430283.5398391812,0.3523424428332403,140.20912547528533,-31.04143899470034
1,big,1200000,cacherate-20,710125.3114035088,0.1352481873954266,484236.72192982456,0.3471137757947573,156.6494845360825,-31.80968004467163
1,big,1300000,cacherate-20,800676.697368421,0.1336679680237962,545584.2459795321,0.3435582822085889,157.0236439499305,-31.85960728310186
1,big,1400000,cacherate-20,900812.5614035088,0.1281836772634318,608865.1578216373,0.3437906674102992,168.2015953589558,-32.409339755098834
1,big,1500000,cacherate-20,999578.0833333334,0.1258598252463282,677958.477119883,0.3415365309537088,171.3626292466767,-32.17553601624922
