[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   9609       tick        275823         12629       1090497 
      2   9609       tick       1196261            67       2390261 
      3   9609       tick       1190696            73       2379144 
      4   9609       tick       1186232            84       2370287 
      5   9609       tick       1189447            94       2376637 
      6   9609       tick       1189073            82       2375893 
      7   9609       tick       1190230            70       2378242 
      8   9609       tick       1177969           103       2353797 
      9   9609       tick       1190761            72       2379319 
     10   9609       tick       1189242            86       2376294 
     11   9609       tick       1188688            78       2375257 
     12   9609       tick       1186975            93       2371791 
     13   9609       tick       1187520            92       2372814 
     14   9609       tick       1192667           105       2383099 
     15   9609       tick       1190156            95       2378075 
     16   9609       tick       1189280            95       2376351 
     17   9609       tick       1190844            93       2379419 
     18   9609       tick       1180534           125       2358898 
     19   9609       tick       1189993           108       2377783 
     20   9609       tick       1184958           115       2367718 
     21   9609       tick       1189005           116       2375810 
     22   9609       tick       1186944           112       2371680 
     23   9609       tick       1189233           121       2376302 
     24   9609       tick       1189136           120       2376043 
     25   9609       tick       1189568           103       2376915 
     26   9609       tick       1186037           100       2369828 
     27   9609       tick       1192024           100       2381844 
     28   9609       tick       1176734           135       2351291 
     29   9609       tick       1191235            92       2380265 
     30   9609       tick       1190474           109       2378718 
     31   9609       tick       1184486           115       2366800 
     32   9609       tick       1183823           110       2365485 
     33   9609       tick       1191402           100       2380594 
     34   9609       tick       1187576            96       2372968 
     35   9609       tick       1190840            99       2379480 
     36   9609       tick       1190492            99       2378796 
     37   9609       tick       1186213           109       2370243 
     38   9609       exit        728613           152       1455731 
