[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  12454       tick     140329157         69814     108445947         13023 
      2  12454       tick     140036074          1694     133479029         10033 
      3  12454       tick     140004316          1553     133343759          9729 
      4  12454       tick     139975530          1544     133260366         10009 
      5  12454       tick     140035885          1548     133459045         10192 
      6  12454       tick     140005421          1408     133409982         10316 
      7  12454       tick     140009757          1445     133403556         10452 
      8  12454       tick     140036794          1408     133503752         10801 
      9  12454       tick     140035447          1414     133499189         10628 
     10  12454       tick     140037973          1680     133448360         10566 
     11  12454       tick     140032446          1213     133455581          9542 
     12  12454       tick     140037178          1133     133481147         10663 
     13  12454       tick     139849396          1700     133166492         10884 
     14  12454       tick     140005466          1633     133264725         10643 
     15  12454       tick     139887792          1501     133368468         10475 
     16  12454       tick     140121890          1373     133480163         10593 
     17  12454       tick     140003959          1445     133471506         10662 
     18  12454       tick     140003581          1151     133421622         10737 
     19  12454       tick     140037657          1320     133504240         10591 
     20  12454       tick     140035006          1386     133495143         10509 
     21  12454       tick     140037024          1328     133473615         10496 
     22  12454       tick     140034873          1276     133460553         10589 
     23  12454       tick     140006333          1553     133439386         10745 
     24  12454       tick     140038450          1500     133442888         10622 
     25  12454       tick     140035903          1599     133550316         10509 
     26  12454       tick     139981022          1508     133382689         10544 
     27  12454       tick     140036836          1453     133499994         10592 
     28  12454       tick     140003343          1304     133413218         10478 
     29  12454       tick     140004623          1604     133471552         10464 
     30  12454       tick     140032001          1269     133498666         10596 
     31  12454       exit      27041562         10748      24824318          3665 
