[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  26963       tick          2524         73807       1193485 
      2  26963       tick           610         63026       1136244 
      3  26963       tick           881         62966       1135233 
      4  26963       tick           890         63075       1137124 
      5  26963       tick          1038         61102       1101421 
      6  26963       tick          1391         64708       1166459 
      7  26963       tick           859         63117       1137860 
      8  26963       tick           909         63073       1137124 
      9  26963       tick          1197         63137       1138245 
     10  26963       tick           844         63133       1138055 
     11  26963       tick           847         63104       1137953 
     12  26963       tick           816         63105       1137553 
     13  26963       tick           830         63040       1136430 
     14  26963       tick           882         63169       1138811 
     15  26963       tick           910         63077       1136818 
     16  26963       tick           856         63050       1136536 
     17  26963       tick           733         63175       1138954 
     18  26963       tick           683         63107       1138050 
     19  26963       tick           751         63159       1138797 
     20  26963       tick           795         63133       1138158 
     21  26963       tick           866         63132       1137907 
     22  26963       tick           856         63122       1137602 
     23  26963       tick           890         63117       1137601 
     24  26963       tick           786         63158       1138120 
     25  26963       tick           873         63106       1137294 
     26  26963       tick           852         62947       1134523 
     27  26963       tick           814         63153       1138550 
     28  26963       tick           792         63144       1137923 
     29  26963       tick           827         63196       1138972 
     30  26963       tick           839         63131       1137958 
     31  26963       tick           826         63128       1137767 
     32  26963       tick           896         63066       1136835 
     33  26963       tick           801         63155       1137978 
     34  26963       tick           821         63136       1137984 
     35  26963       tick           852         63082       1136959 
     36  26963       tick           763         63105       1137291 
     37  26963       tick           893         63121       1137672 
     38  26963       tick           769         63180       1138341 
     39  26963       tick           819         63127       1137814 
     40  26963       tick           814         63199       1138766 
     41  26963       tick           846         63110       1137519 
     42  26963       tick           860         63120       1137864 
     43  26963       tick           810         63057       1136841 
     44  26963       tick           854         63120       1138172 
     45  26963       tick           806         63062       1136641 
     46  26963       tick           884         62988       1134829 
     47  26963       tick           803         63183       1138583 
     48  26963       exit           802          4673         81116 
