[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  30441       tick      25833727      14440840       7864727           449 
      2  30441       tick      32198622      17986125       9865553            77 
      3  30441       tick      32027705      17875339       9780215            63 
      4  30441       tick      32235190      18006757       9875254            65 
      5  30441       tick      31982385      17850069       9766513            62 
      6  30441       tick      32487652      18145673       9949491            61 
      7  30441       tick      32358828      18057795       9875027            56 
      8  30441       tick      31934033      17842036       9787407            64 
      9  30441       tick      32355497      18055893       9873615            73 
     10  30441       tick      32218815      17997465       9871523            75 
     11  30441       tick      32185397      17962460       9823393            67 
     12  30441       tick      32246961      18013747       9878107            81 
     13  30441       tick      31912609      17811551       9746109            86 
     14  30441       tick      32232729      18010079       9849171            81 
     15  30441       tick      32273615      18005474       9877389            71 
     16  30441       tick      32020242      17882744       9794412            73 
     17  30441       tick      32138156      17940531       9831928            67 
     18  30441       tick      32261250      17999182       9869461            57 
     19  30441       tick      32074517      17923466       9805443            83 
     20  30441       tick      32358539      18053303       9893544            75 
     21  30441       tick      32060179      17914120       9806964            75 
     22  30441       tick      32259649      18003287       9845772            85 
     23  30441       tick      31987108      17869800       9804593            83 
     24  30441       tick      32067643      17897714       9790081            68 
     25  30441       tick      32170538      17977057       9832372            71 
     26  30441       tick      32146909      17935022       9837368            81 
     27  30441       tick      32187346      17986658       9834223            89 
     28  30441       tick      32170499      17948044       9848111            81 
     29  30441       tick      32115708      17946126       9813859            97 
     30  30441       tick      32292158      18016167       9881683            85 
     31  30441       tick      32294242      18044182       9865982            77 
     32  30441       tick      32167586      17946209       9847346            70 
     33  30441       tick      32090220      17928834       9808927            58 
     34  30441       tick      32050979      17885470       9811150            55 
     35  30441       tick      32128117      17930056       9807581            57 
     36  30441       tick      32130317      17949144       9844474            58 
     37  30441       tick      32014116      17868443       9774651            51 
     38  30441       tick      32275869      18036149       9859765            53 
     39  30441       tick      32340190      18040601       9896612            53 
     40  30441       tick      31995646      17879872       9779461            51 
     41  30441       tick      32277965      18007073       9879448            53 
     42  30441       tick      32039441      17904359       9793349            55 
     43  30441       tick      32106155      17914475       9827744            52 
     44  30441       tick      32314918      18055061       9871862            51 
     45  30441       tick      32106934      17913641       9828449            60 
     46  30441       tick      32216721      18002693       9843888            44 
     47  30441       tick      32138523      17930283       9839067            54 
     48  30441       tick      32045121      17883834       9788534            58 
     49  30441       tick      32281439      18033142       9884930            45 
     50  30441       tick      32103436      17917545       9800781            52 
     51  30441       tick      32077855      17927248       9803329            50 
     52  30441       tick      32321917      18030512       9891855            49 
     53  30441       tick      31737176      17737115       9706292            64 
     54  30441       tick      32340811      18043946       9893871            45 
     55  30441       tick      32049400      17909957       9795294            48 
     56  30441       tick      32350130      18046923       9899618            44 
     57  30441       tick      32002125      17884212       9780906            65 
     58  30441       exit      22177758      12350937       6818086           105 
