,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,20.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0
mean,2.9475,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,49972.61785356068,0.0,0.0,0.0,4639286.860581745,925089.2678034102,5018160.481444333,49970.17552657974
std,0.011180339887498988,0.0,0.0,0.0,0.0,0.0,1431.4591410488024,0.0,0.0,0.0,10767.437425332671,2276.7938700733766,2618.7313693554183,1432.572760854897
min,2.93,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,45277.0,0.0,0.0,0.0,4606000.0,918000.0,5010000.0,45277.0
25%,2.94,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,49173.0,0.0,0.0,0.0,4633000.0,924000.0,5019000.0,49173.0
50%,2.95,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,50147.0,0.0,0.0,0.0,4641000.0,925000.0,5019000.0,50147.0
75%,2.95,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,51121.0,0.0,0.0,0.0,4648000.0,927000.0,5019000.0,51121.0
max,2.97,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,52582.0,0.0,0.0,0.0,4683000.0,933000.0,5019000.0,52582.0
