howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,hash,1500000,3106000.0,3110000.0,3110000.0,3271000.0,3110947.0,3099000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,hash,1500000,3725000.0,3729000.0,3732000.0,3828000.0,3724194.1941941935,3103000.0,1.96,1.97,1.98,1.99,1.972,1.96,0.4074380165289256,
2,cpu,hash,1500000,4351000.0,4355000.0,4362000.0,4435000.0,4346096.096096097,3099000.0,1.96,1.96,1.9675,1.97,1.963,1.96,0.4055785123966942,
3,cpu,hash,1500000,5034000.0,5042000.0,5053000.0,5095000.0,5022309.309309309,3106000.0,1.97,1.97,1.98,1.99,1.9733333333333327,1.96,0.4077134986225894,
4,cpu,hash,1500000,5786000.0,5801000.0,5805000.0,5828000.0,5794320.641282565,5729000.0,1.97,1.98,1.98,1.99,1.9785,1.97,0.4087809917355371,
