howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,gzip-1,1500000,3106000.0,3110000.0,3110000.0,3271000.0,3110947.0,3099000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,gzip-1,1500000,3736000.0,3736000.0,3740000.0,3797000.0,3731987.987987988,3103000.0,2.79,2.79,2.8,2.81,2.794,2.78,0.4010910134941143,
2,cpu,gzip-1,1500000,4332000.0,4335000.0,4339000.0,4362000.0,4323334.334334334,3103000.0,2.81,2.815,2.82,12.78,4.672000000000001,2.81,0.6706861900660351,
3,cpu,gzip-1,1500000,4977000.0,4984000.0,4988000.0,5084000.0,4966124.0,3106000.0,2.87,2.88,2.88,15.54,5.311333333333334,2.87,0.762465307684946,
4,cpu,gzip-1,1500000,5606000.0,5641000.0,5660000.0,5675000.0,5630828.485456369,5496000.0,3.03,3.04,3.05,3.06,3.0354999999999994,3.01,0.4357594028136663,
