[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  22686       tick         75679          4504          1716         75679 
      2  22686       tick         63869          1589           742         63869 
      3  22686       tick         64115          1443           694         64115 
      4  22686       tick         65185          1439           590         65185 
      5  22686       tick         64558          1462           598         64558 
      6  22686       tick         65107          1530           649         65107 
      7  22686       tick         65046          1692           604         65046 
      8  22686       tick         65667          1421           629         65667 
      9  22686       tick         64703          1719           485         64703 
     10  22686       tick         64655          1546           571         64655 
     11  22686       tick         65194          1632           608         65194 
     12  22686       tick         65823          1543           584         65823 
     13  22686       tick         65519          1658           576         65519 
     14  22686       tick         64362          1487           528         64362 
     15  22686       tick         65103          1548           514         65103 
     16  22686       tick         65091          1497           556         65091 
     17  22686       tick         65721          1448           554         65721 
     18  22686       tick         64726          1457           573         64726 
     19  22686       tick         64979          1474           603         64979 
     20  22686       tick         64777          1647           581         64777 
     21  22686       tick         65566          1457           531         65566 
     22  22686       tick         63905          1502           627         63905 
     23  22686       tick         66336          1484           602         66336 
     24  22686       tick         64983          1409           636         64983 
     25  22686       tick         64427          1257           529         64427 
     26  22686       tick         65810          1697           603         65810 
     27  22686       tick         66301          1677           675         66301 
     28  22686       tick         64963          1447           552         64963 
     29  22686       tick         65456          1698           640         65456 
     30  22686       tick         65785          1676           648         65785 
     31  22686       tick         66527          1807           636         66527 
     32  22686       tick         65821          1723           688         65821 
     33  22686       tick         66468          1831           693         66468 
     34  22686       tick         65205          1470           565         65205 
     35  22686       tick         65625          1561           606         65625 
     36  22686       tick         66084          1768           700         66084 
     37  22686       tick         66889          1739           644         66889 
     38  22686       tick         66171          1661           615         66171 
     39  22686       tick         66023          1703           646         66023 
     40  22686       tick         65124          1712           671         65124 
     41  22686       tick         67895          1817           721         67895 
     42  22686       tick         66194          1644           630         66194 
     43  22686       tick         66298          1775           674         66298 
     44  22686       tick         66343          1638           655         66343 
     45  22686       tick         65275          1684           624         65275 
     46  22686       tick         65677          1616           631         65677 
     47  22686       tick         67431          1857           643         67431 
     48  22686       tick         66024          1735           698         66024 
     49  22686       tick         66126          1789           669         66126 
     50  22686       tick         64904          1521           614         64904 
     51  22686       tick         65790          1696           629         65790 
     52  22686       tick         67269          1894           703         67269 
     53  22686       tick         66084          1644           641         66084 
     54  22686       tick         66701          1861           669         66701 
     55  22686       tick         66296          1703           627         66296 
     56  22686       tick         66315          1681           637         66315 
     57  22686       tick         67123          1906           702         67123 
     58  22686       tick         66977          1732           686         66977 
     59  22686       tick         66143          1718           661         66143 
     60  22686       tick         65565          1585           616         65565 
     61  22686       tick         65121          1570           579         65121 
     62  22686       tick         65136          1483           544         65136 
     63  22686       tick         65775          1638           641         65775 
     64  22686       tick         65500          1473           533         65500 
     65  22686       tick         65342          1506           559         65342 
     66  22686       tick         65930          1765           663         65930 
     67  22686       tick         65791          1646           608         65791 
     68  22686       tick         66171          1660           591         66171 
     69  22686       tick         65501          1750           607         65501 
     70  22686       tick         65335          1564           604         65335 
     71  22686       tick         65373          1596           605         65373 
     72  22686       tick         65418          1650           629         65418 
     73  22686       tick         65945          1698           638         65945 
     74  22686       tick         65323          1573           590         65323 
     75  22686       tick         65209          1429           551         65209 
     76  22686       tick         65206          1614           563         65206 
     77  22686       tick         65670          1584           579         65670 
     78  22686       tick         65560          1543           576         65560 
     79  22686       tick         65064          1456           560         65064 
     80  22686       tick         65749          1482           595         65749 
     81  22686       tick         65023          1416           580         65023 
     82  22686       tick         65767          1665           601         65767 
     83  22686       tick         64915          1555           559         64915 
     84  22686       exit         57849          1945           543         57849 
