[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  12262       tick           449       4205307       1326459          1371 
      2  12262       tick            26       6297142       2098709            52 
      3  12262       tick            35       6278458       2092371            62 
      4  12262       tick            28       6290810       2096565            53 
      5  12262       tick            26       6282371       2093780            50 
      6  12262       tick            28       6296848       2098560            54 
      7  12262       tick            27       6289215       2096033            53 
      8  12262       tick            29       6289749       2096205            54 
      9  12262       tick            28       6288602       2095814            53 
     10  12262       tick            27       6299498       2099439            52 
     11  12262       tick            27       6294394       2097753            52 
     12  12262       tick            27       6290476       2096469            52 
     13  12262       tick            27       6286463       2095102            52 
     14  12262       tick            28       6292376       2097062            53 
     15  12262       tick            27       6194180       2064371            52 
     16  12262       tick            28       6388827       2129217            54 
     17  12262       tick            27       6294845       2097908            52 
     18  12262       tick            28       6287361       2095421            53 
     19  12262       tick            27       6289973       2096317            53 
     20  12262       exit            29       2609637        869574           106 
