,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,10.088003941866667,100000.0,599999.0,599999.0,599999.0,599999.0,28.290552409,1856729.0,1833852.527
std,0.03414699510031205,0.0,0.0,0.0,0.0,0.0,0.5811849180518336,10534.065004808235,9233.804151506538
min,10.042257164,100000.0,599999.0,599999.0,599999.0,599999.0,26.656296,1835000.0,1818542.0
25%,10.0629322755,100000.0,599999.0,599999.0,599999.0,599999.0,27.884195,1848000.0,1827247.75
50%,10.077802266,100000.0,599999.0,599999.0,599999.0,599999.0,28.303857,1860000.0,1831865.0
75%,10.115554243,100000.0,599999.0,599999.0,599999.0,599999.0,28.692433,1860000.0,1839337.5
max,10.154451485,100000.0,599999.0,599999.0,599999.0,599999.0,30.169021,1936000.0,1914864.0
