,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,3.6555555555555554,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,36831.14035087719,33986.84210526316,40041.666666666664,38587.71929824561,255.0,30401.315789473683,1822827.6622807018,1019539.4736842106,1857459.644736842,49279.666666666664,1021962.7192982456,49839.60745614035,12785.252192982456,917697.3684210526,11285.418859649122,48784.98026315789,1215553.7280701755,58559.69078947369
std,0.03988545691354948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.9293208143874,1556.2148024222734,1687.8416761679764,1731.7279867041623,0.0,1488.0913437388797,66977.93621277875,625.9752368170446,68303.98718827743,275.3582495001113,619.4932847291901,421.9213997282898,1921.9897999739678,471.11474560668427,1749.4583507115287,1425.5858366410557,632.5574504260103,1740.0179053021618
min,3.6,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,30000.0,28000.0,33000.0,31000.0,255.0,25000.0,524436.0,1017500.0,535528.0,48184.0,1021250.0,49008.0,11224.0,916250.0,10087.0,45773.0,1213750.0,54720.0
25%,3.62,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,36000.0,33000.0,39000.0,38000.0,255.0,30000.0,1821278.0,1018750.0,1855814.0,49248.0,1021250.0,50029.0,12261.0,917500.0,11004.0,48230.0,1215000.0,58296.0
50%,3.68,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,37000.0,34000.0,41000.0,39000.0,255.0,31000.0,1827032.0,1020000.0,1861500.0,49248.0,1022500.0,50029.0,12505.0,917500.0,11004.0,48503.0,1215000.0,58320.0
75%,3.69,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,38000.0,35000.0,41000.0,40000.0,255.0,31000.0,1833608.0,1020000.0,1868030.0,49552.0,1022500.0,50078.0,12749.0,917500.0,11004.0,48958.0,1216250.0,58368.0
max,3.7,200000.0,200000.0,200000.0,200000.0,1200000.0,1200000.0,1200000.0,1200000.0,-1.0,-1.0,-1.0,-1.0,39000.0,36000.0,42000.0,41000.0,255.0,32000.0,1865392.0,1022500.0,1898570.0,50008.0,1022500.0,51100.0,25254.0,918750.0,22925.0,57785.0,1216250.0,69312.0
