,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,5.1103106361,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.765562952,1759104.0,1733135.502
std,0.0014344559805211528,0.0,0.0,0.0,0.0,0.0,0.0,0.5823053711663347,11281.775678609394,10227.57483252755
min,5.1087933393,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.075958,1748000.0,1714293.0
25%,5.109023348,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.381572,1748000.0,1725609.25
50%,5.11032297165,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.770148,1760000.0,1731779.5
75%,5.111582666975,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.158724,1761000.0,1738822.25
max,5.1118279515,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.852914,1848000.0,1818083.0
