,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,150.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.003670881905333,100000.0,599999.0,599999.0,599999.0,599999.0,27.771104349,1611707.0,1585194.756
std,0.016117973666109085,0.0,0.0,0.0,0.0,0.0,0.6226221211367164,14473.999020576437,10258.170478112655
min,2.002167061,100000.0,599999.0,599999.0,599999.0,599999.0,26.003489,1585000.0,1569978.0
25%,2.0022307377499997,100000.0,599999.0,599999.0,599999.0,599999.0,27.324646,1598000.0,1577202.5
50%,2.0022883085,100000.0,599999.0,599999.0,599999.0,599999.0,27.744308,1610000.0,1583922.5
75%,2.002484538,100000.0,599999.0,599999.0,599999.0,599999.0,28.210599,1623000.0,1591288.25
max,2.1997516078,100000.0,599999.0,599999.0,599999.0,599999.0,29.733816,1685000.0,1668856.0
