,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,14.882780923360002,100000.0,399999.0,399999.0,399999.0,399999.0,31.293807697000002,1721510.0,1700148.973
std,0.4152707220377205,0.0,0.0,0.0,0.0,0.0,0.6115521705190553,9425.005609055665,8468.828749281429
min,14.1003256288,100000.0,399999.0,399999.0,399999.0,399999.0,29.516214,1710000.0,1684565.0
25%,15.009874946750001,100000.0,399999.0,399999.0,399999.0,399999.0,30.864571249999997,1710000.0,1693642.25
50%,15.05621389,100000.0,399999.0,399999.0,399999.0,399999.0,31.303662,1723000.0,1699008.0
75%,15.120892287,100000.0,399999.0,399999.0,399999.0,399999.0,31.707781,1723000.0,1706087.0
max,15.130536521,100000.0,399999.0,399999.0,399999.0,399999.0,33.60403,1773000.0,1757115.0
