power,island,task,time,howmany,frequency,time_rel
1636175.0,cpu,cacherate-20,,0,1199999,
2005998.0,cpu,cacherate-20,2.301392547088571,1,1199999,0.2840481747727768
2291674.0,cpu,cacherate-20,3.2684590600466668,2,1199999,0.4034078547357314
2504256.0,cpu,cacherate-20,3.296434430269333,3,1199999,0.4068607002141761
2557767.5840978594,cpu,cacherate-20,5.012968813640001,4,1199999,0.6187230611781821
