power,island,task,time,howmany,frequency,time_rel
1636175.0,cpu,gzip-5,,0,1199999,
1797566.0,cpu,gzip-5,4.1445853363800005,1,1199999,0.2053342251359834
1945468.0,cpu,gzip-5,4.70509567622,2,1199999,0.2331034582367012
2109559.0,cpu,gzip-5,5.064454292173334,3,1199999,0.2509070783733217
2267812.060301508,cpu,gzip-5,5.222035935732394,4,1199999,0.2587141090047903
