howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,encrypt,1199999,1623000.0,1635000.0,1648000.0,1798000.0,1636175.0,1610000.0,2.00140256475,2.001425887,2.00146021,2.001604174,2.00143256438,2.001360631,,
1,cpu,encrypt,1199999,1773000.0,1773000.0,1785000.0,1811000.0,1778657.0,1635000.0,3.1073913016,3.1076061761,3.923298975,4.1883884089,3.377693880432,3.1068226889,0.2103760713943283,
2,cpu,encrypt,1199999,1923000.0,1923000.0,1935000.0,1960000.0,1924193.0,1623000.0,3.107710217275,3.1090790393,3.9184751405,4.1896161246,3.4289660291820003,3.107294941,0.213569502654769,
3,cpu,encrypt,1199999,2060000.0,2060000.0,2073000.0,2111000.0,2063247.0,1623000.0,3.10842460535,3.1090954199,3.5097829254,4.134641371,3.3547534770853336,3.107024646,0.2089472527674444,
4,cpu,encrypt,1199999,2210000.0,2210000.0,2210000.0,2236000.0,2204811.0,1623000.0,3.1087101984,3.1091589012,4.0172186195,4.227229783,3.4884749083663165,3.1064155441,0.2172759499111068,
