howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,gzip-1,600000,2851000.0,2855000.0,2858000.0,3003000.0,2855955.0,2843000.0,2.0,2.0,2.0,2.0,2.0,2.0,,
1,cpu,gzip-1,600000,3068000.0,3068000.0,3072000.0,3164000.0,3068930.7228915663,2893000.0,6.95,6.96,6.98,7.0,6.965999999999999,6.94,1.0,
2,cpu,gzip-1,600000,3282000.0,3286000.0,3286000.0,3393000.0,3283356.783919598,3038000.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0048808498420905,
3,cpu,gzip-1,600000,3492000.0,3492000.0,3496000.0,3584000.0,3490110.552763819,2851000.0,7.1075,7.12,7.13,7.13,7.1175,7.09,1.0217484926787253,
4,cpu,gzip-1,600000,3724000.0,3725000.0,3733000.0,3748000.0,3728112.2448979593,3706000.0,7.34,7.345,7.3525,7.36,7.3475,7.34,1.054766006316394,
