,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,20.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0
mean,3.0354999999999994,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,55339.387161484454,0.0,0.0,0.0,5630828.485456369,1123542.627883651,5018304.914744233,55338.89869608826
std,0.015381123085406432,0.0,0.0,0.0,0.0,0.0,1063.6430022807797,0.0,0.0,0.0,37017.548088426316,7437.79007499834,2403.8343528907744,1064.3505395557024
min,3.01,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,51608.0,0.0,0.0,0.0,5496000.0,1097000.0,5010000.0,51608.0
25%,3.03,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,54530.0,0.0,0.0,0.0,5606000.0,1119000.0,5019000.0,54530.0
50%,3.04,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,55504.0,0.0,0.0,0.0,5641000.0,1125000.0,5019000.0,55504.0
75%,3.05,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,55991.0,0.0,0.0,0.0,5660000.0,1130000.0,5019000.0,55991.0
max,3.06,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,57939.0,0.0,0.0,0.0,5675000.0,1133000.0,5019000.0,57939.0
