[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  27028       tick        802702         13549       2143851 
      2  27028       tick       1487669           114       2972562 
      3  27028       tick       1489028           105       2975207 
      4  27028       tick       1490989           104       2979186 
      5  27028       tick       1488251            94       2973666 
      6  27028       tick       1493078            89       2983333 
      7  27028       tick       1491772           107       2980733 
      8  27028       tick       1490748           104       2978684 
      9  27028       tick       1490120           105       2977402 
     10  27028       tick       1488521            86       2974213 
     11  27028       tick       1486698           124       2970626 
     12  27028       tick       1492320           120       2981833 
     13  27028       tick       1488621           117       2974449 
     14  27028       tick       1490000            92       2977188 
     15  27028       tick       1491674           111       2980533 
     16  27028       tick       1493420            86       2984017 
     17  27028       tick       1486983           113       2971227 
     18  27028       tick       1472114           148       2941496 
     19  27028       tick       1477802           150       2952894 
     20  27028       tick       1472942           140       2943203 
     21  27028       tick       1464246           159       2925780 
     22  27028       tick       1474787           153       2946808 
     23  27028       tick       1476185           140       2949610 
     24  27028       tick       1492407            99       2982005 
     25  27028       tick       1480873           112       2958988 
     26  27028       tick       1488923           111       2975073 
     27  27028       tick       1494134           100       2985379 
     28  27028       tick       1491215           101       2979616 
     29  27028       tick       1491838            89       2980874 
     30  27028       exit       1361265           182       2719850 
