frequency,power,task,island,voltage,time,howmany,time_rel
1400000,161186.93640350876,cachekiller,big,1077365.679824561,,0,
1400000,699245.7478070175,cachekiller,big,1063999.451754386,2.145,1,0.3424693986162853
1400000,1046696.3859649122,cachekiller,big,1065137.0614035088,2.936666666666667,2,0.4688664183076105
1400000,1345695.1140350876,cachekiller,big,1067234.100877193,3.7783333333333338,3,0.603246407663651
1400000,1602528.7478070175,cachekiller,big,1068056.4692982456,4.839166666666666,4,0.7726184140500266
