,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,10.089753852133333,1.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.095052173999996,1856071.0,1833598.894
std,0.03377399004794364,0.0,0.0,0.0,0.0,0.0,0.0,0.5789053411834014,11555.236150009332,9423.829417686722
min,10.053453643,1.0,100000.0,599999.0,599999.0,599999.0,599999.0,26.438694,1835000.0,1816755.0
25%,10.066155667,1.0,100000.0,599999.0,599999.0,599999.0,599999.0,27.697679,1848000.0,1826870.5
50%,10.073548571,1.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.086255,1860000.0,1831706.5
75%,10.1291071175,1.0,100000.0,599999.0,599999.0,599999.0,599999.0,28.474831,1860000.0,1839602.75
max,10.149484299,1.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.811531,1936000.0,1915407.0
