[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30423       tick         15966        631308       4621236 
      2  30423       tick          1067          7623        275600 
      3  30423       tick          1075          7632        273787 
      4  30423       tick          1049          7613        273166 
      5  30423       tick          1168          7614        273450 
      6  30423       tick           897          7574        274087 
      7  30423       tick          1109          7657        272906 
      8  30423       tick          1132          7602        273138 
      9  30423       tick          1068          7605        273767 
     10  30423       tick          1030          7588        273715 
     11  30423       tick          1147          7590        273348 
     12  30423       tick          1002          7630        273767 
     13  30423       tick          1015          7515        274051 
     14  30423       tick          1062          7534        273097 
     15  30423       tick           956          7362        265164 
     16  30423       tick          1175          7744        282283 
     17  30423       tick          1202          7538        273550 
     18  30423       tick          1187          7538        272811 
     19  30423       tick          1091          7511        273752 
     20  30423       tick          1234          7573        273700 
     21  30423       tick          1053          7485        273455 
     22  30423       tick           983          7494        274018 
     23  30423       tick           879          7556        274180 
     24  30423       tick          1084          7525        273361 
     25  30423       tick           931          7529        274175 
     26  30423       tick           966          7535        273751 
     27  30423       tick          1162          7613        273052 
     28  30423       tick           990          7510        273399 
     29  30423       tick          1095          7598        274097 
     30  30423       tick          1032          7499        274038 
     31  30423       tick          1160          7566        272826 
     32  30423       tick          1202          7482        273656 
     33  30423       tick           956          7585        274129 
     34  30423       tick          1166          7572        273429 
     35  30423       tick          1115          7734        273487 
     36  30423       tick          1241          7658        273305 
     37  30423       tick          1067          7742        273718 
     38  30423       tick          1278          7752        272804 
     39  30423       tick           969          7631        273745 
     40  30423       tick          1073          7707        273788 
     41  30423       tick          1204          7655        273046 
     42  30423       tick           998          7801        274169 
     43  30423       tick          1000          7695        274080 
     44  30423       tick          1206          7793        273289 
     45  30423       tick           983          7698        273505 
     46  30423       tick          1014          7659        273382 
     47  30423       tick          1169          7674        273112 
     48  30423       tick          1050          7618        273694 
     49  30423       tick          1066          7656        273923 
     50  30423       tick          1177          7614        273734 
     51  30423       tick           896          7639        273727 
     52  30423       tick          1032          7617        273795 
     53  30423       tick           926          7596        274192 
     54  30423       tick          1124          7733        273634 
     55  30423       tick          1226          7722        272990 
     56  30423       tick          1286          7689        273238 
     57  30423       tick          1198          7663        273167 
     58  30423       tick          1266          7679        272712 
     59  30423       exit          2636         14084        250777 
