[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   2429       tick       1401232          2346       3059081 
      2   2429       tick       2129299            18       4256183 
      3   2429       tick       2127206            14       4251948 
      4   2429       tick       2130571            10       4258463 
      5   2429       tick       2132346            13       4262214 
      6   2429       tick       2133840             9       4265152 
      7   2429       tick       2129619            10       4256738 
      8   2429       tick       2131177             9       4259761 
      9   2429       tick       2125514            11       4248511 
     10   2429       tick       2127900            10       4253315 
     11   2429       tick       2129700             9       4256903 
     12   2429       tick       2128329            10       4254090 
     13   2429       tick       2134250             9       4265972 
     14   2429       tick       2134584             9       4266517 
     15   2429       tick       2128861             9       4255241 
     16   2429       tick       2131595            10       4260615 
     17   2429       tick       2129083             9       4255608 
     18   2429       tick       2127610             9       4252647 
     19   2429       tick       2101595            12       4200691 
     20   2429       tick       2154947            10       4307461 
     21   2429       tick       2058985            96       4115456 
     22   2429       exit             0             0             0 
