[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  26751       tick         16475        631518       4653412 
      2  26751       tick          2128          9446        317811 
      3  26751       tick          2205          9600        317343 
      4  26751       tick          2111          9481        318530 
      5  26751       tick          1981          9612        317755 
      6  26751       tick          2059          9648        317366 
      7  26751       tick          2435          9499        316954 
      8  26751       tick          2009          9495        318101 
      9  26751       tick          2012          9494        318114 
     10  26751       tick          2002          9467        318740 
     11  26751       tick          2021          9511        318211 
     12  26751       tick          1951          9535        318224 
     13  26751       tick          2159          9530        317800 
     14  26751       tick          1830          9432        318519 
     15  26751       tick          2122          9566        317408 
     16  26751       tick          1898          9452        318732 
     17  26751       tick          1978          9510        318763 
     18  26751       tick          1999          9456        318388 
     19  26751       tick          2106          9515        317640 
     20  26751       tick          2148          9462        318235 
     21  26751       tick          2035          9428        317502 
     22  26751       tick          2323          9604        317115 
     23  26751       tick          2012          9437        318252 
     24  26751       tick          1910          9486        318525 
     25  26751       tick          2087          9529        317606 
     26  26751       tick          1880          9615        318114 
     27  26751       tick          1907          9486        318457 
     28  26751       tick          2187          9474        318019 
     29  26751       tick          2350          9487        317541 
     30  26751       tick          1905          9454        318765 
     31  26751       tick          1958          9423        317935 
     32  26751       tick          2032          9454        318187 
     33  26751       tick          2004          9470        317808 
     34  26751       tick          2026          9441        318267 
     35  26751       tick          2004          9469        317020 
     36  26751       tick          2011          9522        318125 
     37  26751       tick          1971          9407        318085 
     38  26751       tick          1920          9419        317825 
     39  26751       tick          1954          9405        318215 
     40  26751       tick          2173          9350        317722 
     41  26751       tick          1984          9492        318113 
     42  26751       tick          1924          9478        318336 
     43  26751       tick          1860          9428        319015 
     44  26751       tick          1998          9465        317796 
     45  26751       tick          2170          9435        317475 
     46  26751       tick          1826          9507        317974 
     47  26751       tick          1951          9453        317988 
     48  26751       tick          1949          9407        318768 
     49  26751       tick          1960          9304        318666 
     50  26751       tick          2075          9418        318249 
     51  26751       exit          3885         18361        386990 
