,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,3.2649999999999997,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,45393.88,0.0,0.0,0.0,4195137.997,835793.0,5017992.0,45393.88
std,0.5416692307631619,0.0,0.0,0.0,0.0,0.0,925.814284664959,0.0,0.0,0.0,105771.4460032603,21105.01297257532,2839.7182958878157,925.814284664959
min,3.0,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,41868.0,0.0,0.0,0.0,3076000.0,612000.0,5010000.0,41868.0
25%,3.01,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,44790.0,0.0,0.0,0.0,4210000.0,839000.0,5019000.0,44790.0
50%,3.01,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,45764.0,0.0,0.0,0.0,4213000.0,840000.0,5019000.0,45764.0
75%,3.02,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,46251.0,0.0,0.0,0.0,4217000.0,840000.0,5019000.0,46251.0
max,4.46,100000.0,1400000.0,1400000.0,1400000.0,1400000.0,47225.0,0.0,0.0,0.0,4332000.0,864000.0,5019000.0,47225.0
