[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   7696       tick        386633         13159       1311728 
      2   7696       tick       1205436            79       2408666 
      3   7696       tick       1204681            81       2407174 
      4   7696       tick       1207251            79       2412281 
      5   7696       tick       1203586            87       2404962 
      6   7696       tick       1205328            59       2408442 
      7   7696       tick       1203639            97       2405068 
      8   7696       tick       1201492            97       2400823 
      9   7696       tick       1207904            82       2413563 
     10   7696       tick       1178564            80       2354945 
     11   7696       tick       1224816            97       2447364 
     12   7696       tick       1205196            82       2408200 
     13   7696       tick       1204502            87       2406783 
     14   7696       tick       1207308            92       2412395 
     15   7696       tick       1206928            70       2411645 
     16   7696       tick       1202874            96       2403532 
     17   7696       tick       1155203            86       2308264 
     18   7696       tick       1246437           122       2490533 
     19   7696       tick       1211708            99       2421208 
     20   7696       tick       1200101           121       2398078 
     21   7696       tick       1203452           131       2404674 
     22   7696       tick       1202700           108       2403195 
     23   7696       tick       1206614            93       2411015 
     24   7696       tick       1207494            80       2412772 
     25   7696       tick       1206606            98       2410974 
     26   7696       tick       1198959           102       2395757 
     27   7696       tick       1207521            93       2412884 
     28   7696       tick       1202093           118       2402014 
     29   7696       tick       1207047            98       2411887 
     30   7696       tick       1186910           137       2371714 
     31   7696       tick       1202487           102       2402782 
     32   7696       tick       1205194            95       2408191 
     33   7696       tick       1207425            98       2412617 
     34   7696       tick       1206224            95       2410226 
     35   7696       tick       1205573            85       2408957 
     36   7696       tick       1200164           120       2398135 
     37   7696       tick       1206895            97       2411562 
     38   7696       exit         47790            86         95362 
