,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,6.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,14.645000000000001,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22605.263157894737,23182.01754385965,23594.298245614034,21157.894736842107,255.0,21269.736842105263,117626.51754385965,914808.1140350878,107186.97807017544,48250.666666666664,1021384.3201754387,49013.15789473684,11233.36403508772,918533.4429824562,9608.872807017544,69464.7302631579,1219701.2061403508,83943.44298245614
std,0.008366600265340578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.2328517387869,429.3940116885122,500.42877316148036,441.355501840869,0.0,473.0596422241223,8460.167026883597,451.0914189896543,7747.268782372999,148.1565353751193,429.56760589180544,16.495396066245327,1989.787022437257,473.5939154400684,1879.8151467589018,4072.2402161011546,680.7427046544349,4999.587005914476
min,14.63,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,21000.0,22000.0,22000.0,20000.0,255.0,20000.0,37264.0,913750.0,33855.0,48032.0,1020000.0,48960.0,10248.0,917500.0,9170.0,38038.0,1215000.0,46170.0
25%,14.6425,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,22000.0,23000.0,23000.0,21000.0,255.0,21000.0,117546.0,915000.0,107055.0,48184.0,1021250.0,49008.0,10736.0,918750.0,9180.0,69979.0,1220000.0,84180.0
50%,14.65,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,23000.0,24000.0,21000.0,255.0,21000.0,118094.0,915000.0,107734.0,48184.0,1021250.0,49008.0,10736.0,918750.0,9180.0,69979.0,1220000.0,84180.0
75%,14.65,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,23000.0,24000.0,21000.0,255.0,22000.0,118368.0,915000.0,107970.0,48184.0,1021250.0,49008.0,10980.0,918750.0,9180.0,70252.0,1220000.0,85400.0
max,14.65,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,24000.0,24000.0,22000.0,255.0,22000.0,186594.0,915000.0,169818.0,48792.0,1022500.0,49056.0,23729.0,918750.0,21114.0,84266.0,1220000.0,102480.0
