[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  23933       tick       5477393             0             0         33845 
      2  23933       tick      11675516             0             0         36194 
      3  23933       tick      11629212             0             0         36050 
      4  23933       tick      11636965             0             0         36073 
      5  23933       tick      11624808             0             0         36036 
      6  23933       tick      11597337             0             0         35965 
      7  23933       tick      11621642             0             0         36027 
      8  23933       tick      11632045             0             0         36058 
      9  23933       tick      11638125             0             0         36078 
     10  23933       tick      11604280             0             0         35979 
     11  23933       tick      11577483             0             0         35893 
     12  23933       tick      11608154             0             0         35985 
     13  23933       tick      11616650             0             0         36012 
     14  23933       tick      11612438             0             0         36001 
     15  23933       tick      11611669             0             0         35998 
     16  23933       tick      11600810             0             0         35961 
     17  23933       tick      11614418             0             0         36004 
     18  23933       tick      11600432             0             0         35963 
     19  23933       tick      11566482             0             0         35852 
     20  23933       tick      11598493             0             0         35957 
     21  23933       exit       1906193             0             0          5947 
