,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,41443.88588588589,0.0,0.0,0.0,2978583.5835835836,592955.9559559559,5017792.792792792,41440.96096096096
std,0.0,0.0,0.0,0.0,0.0,0.0,593.523539022454,0.0,0.0,0.0,17648.334147083257,3530.8633581845675,3068.7036337991804,593.8264638898382
min,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,39920.0,0.0,0.0,0.0,2965000.0,591000.0,5010000.0,39920.0
25%,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,40894.0,0.0,0.0,0.0,2973000.0,592000.0,5019000.0,40894.0
50%,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,41381.0,0.0,0.0,0.0,2977000.0,592000.0,5019000.0,41381.0
75%,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,41868.0,0.0,0.0,0.0,2977000.0,593000.0,5019000.0,41868.0
max,2.0,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43329.0,0.0,0.0,0.0,3137000.0,624000.0,5019000.0,43329.0
