,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,15.516405968179999,100000.0,299999.0,299999.0,299999.0,299999.0,27.530156315,1720322.0,1689855.146
std,0.5240662821191419,0.0,0.0,0.0,0.0,0.0,0.5938879042275161,9956.377124508967,7955.693787113624
min,15.101076649,100000.0,299999.0,299999.0,299999.0,299999.0,25.770343,1635000.0,1616166.0
25%,15.1039181895,100000.0,299999.0,299999.0,299999.0,299999.0,27.13813,1710000.0,1683447.0
50%,15.1064722562,100000.0,299999.0,299999.0,299999.0,299999.0,27.573335,1723000.0,1689583.5
75%,16.13881207,100000.0,299999.0,299999.0,299999.0,299999.0,27.946368,1723000.0,1695243.25
max,16.1886931087,100000.0,299999.0,299999.0,299999.0,299999.0,29.391869,1748000.0,1728663.0
