,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,60.0,5.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
mean,3.0527604073949997,100000.0,299999.0,299999.0,299999.0,299999.0,29.090201012987013,1970800.1998001998,1951437.3936063936
std,0.03133140410268411,0.0,0.0,0.0,0.0,0.0,0.6093394828323181,91790.59886480772,92950.8976237934
min,3.014613802,100000.0,299999.0,299999.0,299999.0,299999.0,27.324646,1660000.0,1636961.0
25%,3.03577101325,100000.0,299999.0,299999.0,299999.0,299999.0,28.661347,1998000.0,1985588.0
50%,3.0485232245000002,100000.0,299999.0,299999.0,299999.0,299999.0,29.081009,2010000.0,1996676.0
75%,3.0639585872499997,100000.0,299999.0,299999.0,299999.0,299999.0,29.5473,2023000.0,2002570.0
max,3.1952358399,100000.0,299999.0,299999.0,299999.0,299999.0,31.194861,2036000.0,2023831.0
