[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1   4683       tick     150345037       6488588      86158933       1015265 
      2   4683       tick     149962581      11142552     147441819       1406755 
      3   4683       tick     149968639      11125966     147425569       1404537 
      4   4683       tick     149857427      11030804     146355587       1396726 
      5   4683       tick     150081214      11128674     147388948       1405848 
      6   4683       tick     150087556      11138146     147507066       1406098 
      7   4683       tick     150079858      11130177     147487709       1405844 
      8   4683       tick     150125796      11154116     147662462       1408019 
      9   4683       tick     149987652      11135558     147482304       1405946 
     10   4683       tick     150061184      11152818     147665884       1407252 
     11   4683       tick     150067732      11161578     147636038       1408653 
     12   4683       tick     149968309      11137617     147526292       1405918 
     13   4683       tick     149866918      11066143     146707455       1400192 
     14   4683       tick     149910260      10996593     146125393       1393477 
     15   4683       tick     150072165      11085533     147091837       1400925 
     16   4683       tick     150076566      11112458     147267219       1404211 
     17   4683       tick     150075402      11155678     147646726       1408049 
     18   4683       tick     150072490      11145894     147626054       1406894 
     19   4683       tick     146539471      10894083     144206838       1374703 
     20   4683       tick     153499033      11411270     151008856       1440308 
     21   4683       tick     150073614      11117493     147432471       1404186 
     22   4683       tick     149969917      11142852     147470315       1406738 
     23   4683       tick     149965965      11141226     147472603       1406376 
     24   4683       tick     149966618      11058813     146762448       1399293 
     25   4683       tick     149967496      11109265     147286112       1403507 
     26   4683       tick     150076068      11162416     147660320       1408781 
     27   4683       tick     149757110      11140563     147463057       1405995 
     28   4683       tick     150367931      11169829     147887422       1409895 
     29   4683       tick     150065501      11156996     147678691       1407743 
     30   4683       tick     149963660      11145845     147505407       1406956 
     31   4683       tick     150072875      11131488     147443586       1405981 
     32   4683       exit     121863166       8521529     112856768       1075928 
