[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  25511       tick          3166        118246       2038168 
      2  25511       tick          1207        109919       1987651 
      3  25511       tick          1348        110094       1990784 
      4  25511       tick          1367        110094       1990791 
      5  25511       tick          1432        109961       1988359 
      6  25511       tick          1620        110102       1990640 
      7  25511       tick          1515        110122       1991012 
      8  25511       tick          1711        110153       1991911 
      9  25511       tick          1462        110128       1991433 
     10  25511       tick          1677        110064       1990230 
     11  25511       tick          1617        110160       1992051 
     12  25511       tick          1397        110111       1991067 
     13  25511       tick          1415        110254       1993717 
     14  25511       tick          1568        110131       1991770 
     15  25511       tick          1478        110217       1993040 
     16  25511       tick          1523        110141       1991772 
     17  25511       tick          1567        109920       1987143 
     18  25511       tick          1507        110075       1990600 
     19  25511       tick          1610        110031       1989486 
     20  25511       tick          1529        110144       1991690 
     21  25511       tick          1642        109950       1988019 
     22  25511       tick          1628        110160       1991997 
     23  25511       tick          1608        110148       1991765 
     24  25511       tick          1490        110157       1991988 
     25  25511       tick          1451        110177       1992450 
     26  25511       tick          1582        110024       1989306 
     27  25511       exit          1991         98304       1775039 
