,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,70.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.230569726351429,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.909786721,1915975.0,1895055.102
std,0.270303453669738,0.0,0.0,0.0,0.0,0.0,0.6049399315889141,16333.681892462708,13443.127895814248
min,2.1131897677,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,26.904985,1898000.0,1875424.0
25%,2.1146997181,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.490374,1910000.0,1887768.0
50%,2.11474943155,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.9333495,1911000.0,1892254.0
75%,2.1150339590000002,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.329697,1923000.0,1900002.25
max,2.859507844,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.666398,2086000.0,2066414.0
