[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  13436       tick      44819315             0             0         29325 
      2  13436       tick      73421565             0             0          7512 
      3  13436       tick      73354753             0             0          7520 
      4  13436       tick      73360376             0             0          7515 
      5  13436       tick      73236315             0             0          7566 
      6  13436       tick      73435274             0             0          7541 
      7  13436       tick      73472716             0             0          7535 
      8  13436       tick      73476594             0             0          7523 
      9  13436       tick      73356417             0             0          7550 
     10  13436       tick      73485217             0             0          7504 
     11  13436       tick      73402023             0             0          7503 
     12  13436       tick      73414860             0             0          7525 
     13  13436       tick      73384585             0             0          7497 
     14  13436       tick      73369002             0             0          7548 
     15  13436       tick      73404552             0             0          7521 
     16  13436       tick      73428426             0             0          7493 
     17  13436       tick      73467577             0             0          7528 
     18  13436       tick      73451469             0             0          7516 
     19  13436       tick      73479843             0             0          7546 
     20  13436       tick      73492484             0             0          7551 
     21  13436       tick      73369541             0             0          7539 
     22  13436       tick      73525565             0             0          7539 
     23  13436       tick      73512527             0             0          7476 
     24  13436       tick      73422361             0             0          7534 
     25  13436       tick      73257268             0             0          7594 
     26  13436       tick      73481374             0             0          7481 
     27  13436       tick      73517901             0             0          7529 
     28  13436       tick      73495917             0             0          7492 
     29  13436       tick      73449096             0             0          7536 
     30  13436       tick      73508248             0             0          7534 
     31  13436       tick      73515312             0             0          7529 
     32  13436       tick      72540746             0             0          7390 
     33  13436       tick      74377365             0             0          7654 
     34  13436       tick      73430874             0             0          7510 
     35  13436       tick      73480057             0             0          7524 
     36  13436       exit      56504519             0             0          6901 
