[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   5993       tick         15023        260733       7229690 
      2   5993       tick           281          3920       1327821 
      3   5993       tick           266          3945       1327813 
      4   5993       tick           281          3939       1327485 
      5   5993       tick           294          3934       1327719 
      6   5993       tick           336          3944       1327340 
      7   5993       tick           233          3909       1326957 
      8   5993       tick           345          4211       1327014 
      9   5993       tick           273          4285       1323304 
     10   5993       tick           260          4146       1327636 
     11   5993       tick           264          4221       1327894 
     12   5993       tick           266          4397       1327462 
     13   5993       tick           274          4449       1328748 
     14   5993       tick           256          4294       1327750 
     15   5993       tick           246          4452       1327996 
     16   5993       tick           248          4233       1328584 
     17   5993       tick           261          4312       1328957 
     18   5993       tick           307          4222       1328806 
     19   5993       tick           245          4360       1328251 
     20   5993       tick           262          4330       1328985 
     21   5993       tick           261          4368       1328141 
     22   5993       tick           316          4477       1325867 
     23   5993       tick           260          4318       1328641 
     24   5993       tick           212          4159       1283448 
     25   5993       tick           285          4438       1372607 
     26   5993       tick           247          4191       1328341 
     27   5993       tick           264          4308       1328677 
     28   5993       tick           268          4240       1328839 
     29   5993       tick           316          4448       1322606 
     30   5993       tick           246          4211       1328567 
     31   5993       tick           211          4238       1327336 
     32   5993       tick           315          4202       1328450 
     33   5993       tick           299          4295       1328893 
     34   5993       tick           268          4297       1327452 
     35   5993       tick           211          4106       1328584 
     36   5993       tick           255          4165       1328715 
     37   5993       tick           247          4168       1328718 
     38   5993       tick           361          4172       1317228 
     39   5993       exit          2466          4096        687167 
