,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,3.974,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,43387.06913827655,0.0,0.0,0.0,3757691.382765531,748330.6613226453,5017971.943887776,43385.60521042084
std,0.005163977794943112,0.0,0.0,0.0,0.0,0.0,738.8474992248342,0.0,0.0,0.0,56760.092231268354,11340.224151883947,2864.2321670174447,737.5111705139144
min,3.97,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,40894.0,0.0,0.0,0.0,2992000.0,596000.0,5010000.0,40894.0
25%,3.97,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,42842.0,0.0,0.0,0.0,3759000.0,748000.0,5019000.0,42842.0
50%,3.97,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,43329.0,0.0,0.0,0.0,3763000.0,749000.0,5019000.0,43329.0
75%,3.98,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,43816.0,0.0,0.0,0.0,3767000.0,750000.0,5019000.0,43816.0
max,3.98,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,45277.0,0.0,0.0,0.0,3851000.0,768000.0,5019000.0,45277.0
