[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  16245       tick           242       9300453         21790         12735 
      2  16245       tick           140      10257722         19614          6672 
      3  16245       tick           134      10169178         19403          5744 
      4  16245       tick           135      10200094         19462          5505 
      5  16245       tick           134      10212777         19497          5412 
      6  16245       tick           138      10181749         19419          5677 
      7  16245       tick           134      10126915         19451          6369 
      8  16245       tick           123      10191104         19440          5622 
      9  16245       tick           134      10203346         19370          5397 
     10  16245       tick           130      10198094         19545          5768 
     11  16245       tick           131      10154505         19442          5742 
     12  16245       tick           131      10060198         19237          6736 
     13  16245       tick           117      10158199         19463          5858 
     14  16245       tick           137      10203196         19456          5567 
     15  16245       tick           122      10110337         19283          6446 
     16  16245       tick           130      10057016         19370          6864 
     17  16245       tick           133      10138871         19415          6107 
     18  16245       tick           129      10076935         19304          6763 
     19  16245       tick           141      10055283         19311          7072 
     20  16245       tick           132      10117093         19443          6212 
     21  16245       tick           131      10088625         19209          6556 
     22  16245       tick           137      10062788         19243          7144 
     23  16245       tick           132      10113171         19416          6073 
     24  16245       tick           132      10209551         19468          5744 
     25  16245       tick           130      10213146         19475          5486 
     26  16245       tick           123      10154595         19416          5952 
     27  16245       tick           144      10163352         19287          6225 
     28  16245       tick           133      10172542         19449          5938 
     29  16245       tick           140      10192722         19504          5720 
     30  16245       tick           133      10188214         19457          5731 
     31  16245       tick           129      10209098         19446          5610 
     32  16245       tick           139      10136270         19356          6245 
     33  16245       tick           139      10203828         19482          5559 
     34  16245       tick           133      10170855         19297          5611 
     35  16245       tick           137      10198610         19445          5640 
     36  16245       tick           136      10181808         19570          5666 
     37  16245       tick           134      10179444         19452          5484 
     38  16245       tick           138      10189450         19444          5831 
     39  16245       tick           126      10195485         19489          5748 
     40  16245       tick           134      10205939         19497          5676 
     41  16245       tick           139      10195155         19441          5575 
     42  16245       tick           135      10135833         19357          6227 
     43  16245       tick           137      10187359         19503          5681 
     44  16245       tick           130      10190338         19343          5681 
     45  16245       tick           134      10187967         19347          5611 
     46  16245       tick           134      10192911         19465          5726 
     47  16245       tick           133      10162042         19340          6159 
     48  16245       tick           131      10171462         19414          5906 
     49  16245       tick           137      10186691         19551          5648 
     50  16245       tick           141      10198965         19419          5386 
     51  16245       tick           142      10197792         19458          5787 
     52  16245       tick           134      10135598         19523          6207 
     53  16245       tick           130      10200837         19456          5504 
     54  16245       tick           140      10203077         19479          5574 
     55  16245       tick           130      10180763         19445          5815 
     56  16245       tick           139      10187445         19483          5752 
     57  16245       tick           134      10199316         19361          5594 
     58  16245       tick           140      10180152         19472          5751 
     59  16245       tick           132      10195996         19408          5713 
     60  16245       tick           136      10205083         19469          5599 
     61  16245       tick           130      10199858         19412          5580 
     62  16245       tick           138      10126847         19452          6367 
     63  16245       tick           131      10182066         19444          5623 
     64  16245       tick           129      10203117         19393          5657 
     65  16245       tick           129      10217040         19560          5490 
     66  16245       tick           142      10183470         19447          5712 
     67  16245       tick           133      10173090         19406          6004 
     68  16245       tick           146      10196573         19487          5880 
     69  16245       tick           127      10195312         19479          5740 
     70  16245       tick           142      10207118         19427          5570 
     71  16245       tick           138      10198300         19495          5590 
     72  16245       tick           132      10105760         19325          6804 
     73  16245       tick           142      10135062         19317          5982 
     74  16245       tick           129      10217840         19577          5522 
     75  16245       tick           138      10206082         19502          5542 
     76  16245       tick           135      10217677         19475          5590 
     77  16245       tick           137      10159485         19409          5668 
     78  16245       tick           130      10229292         19579          5765 
     79  16245       tick           136      10136991         19376          5403 
     80  16245       tick           131      10248861         19482          5935 
     81  16245       tick           128      10192474         19558          5538 
     82  16245       tick           130      10123651         19294          6571 
     83  16245       tick           135      10201292         19531          5648 
