,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,9.74115745638,100000.0,599999.0,599999.0,599999.0,599999.0,31.118575572,1703397.0,1672634.523
std,0.4419630812391069,0.0,0.0,0.0,0.0,0.0,0.6075323459374218,7684.558766997845,9177.00960633614
min,9.1004549403,100000.0,599999.0,599999.0,599999.0,599999.0,29.438498,1685000.0,1660004.0
25%,9.3266792206,100000.0,599999.0,599999.0,599999.0,599999.0,30.697484,1698000.0,1666221.25
50%,10.006146917,100000.0,599999.0,599999.0,599999.0,599999.0,31.117146,1698000.0,1670938.5
75%,10.021646067499999,100000.0,599999.0,599999.0,599999.0,599999.0,31.521264,1710000.0,1677624.75
max,10.028682278,100000.0,599999.0,599999.0,599999.0,599999.0,33.153283,1773000.0,1763986.0
