[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   9621       tick       2895604       1927632        964092         14917 
      2   9621       tick       4232052       2821368       1410684         22032 
      3   9621       tick       4230925       2820617       1410308         21873 
      4   9621       tick       4236392       2824261       1412131         21971 
      5   9621       tick       4237603       2825069       1412534         22088 
      6   9621       tick       4237986       2825324       1412662         22142 
      7   9621       tick       4199772       2799848       1399924         21931 
      8   9621       tick       4205168       2803444       1401724         21979 
      9   9621       tick       4195262       2796842       1398420         21895 
     10   9621       tick       4204076       2802717       1401359         21954 
     11   9621       tick       4216110       2810740       1405370         22028 
     12   9621       tick       4229413       2819609       1409804         22088 
     13   9621       tick       4236596       2824397       1412199         22150 
     14   9621       tick       4235695       2823797       1411898         22052 
     15   9621       tick       4233079       2822053       1411026         22052 
     16   9621       tick       4233084       2822056       1411028         22058 
     17   9621       tick       4199995       2799997       1399998         21947 
     18   9621       tick       4228885       2819257       1409628         21992 
     19   9621       tick       4231723       2821149       1410574         22147 
     20   9621       tick       4230708       2820472       1410236         22055 
     21   9621       tick       4217725       2811817       1405908         21960 
     22   9621       tick       4237597       2825065       1412532         22146 
     23   9621       tick       4231441       2820961       1410480         22067 
     24   9621       tick       4235667       2823779       1411888         22084 
     25   9621       tick       4230316       2820210       1410106         22028 
     26   9621       tick       4234195       2822797       1411398         22107 
     27   9621       tick       4190790       2793860       1396930         21880 
     28   9621       tick       4222092       2814728       1407364         22043 
     29   9621       tick       4233458       2822306       1411152         22131 
     30   9621       tick       4215909       2810606       1405303         22032 
     31   9621       tick       4102731       2735154       1367577         21450 
     32   9621       exit       2542982       1695287        847628         13257 
