,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,20.0,5.0,981.0,981.0,981.0,981.0,981.0,981.0,981.0
mean,4.264338664395,4.15,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.86004567074414,2461192.660550459,2428743.9347604485
std,0.24271059103422782,0.36634754853252327,0.0,0.0,0.0,0.0,0.0,0.6216769050480442,24616.4161907763,23212.198735020924
min,4.106692219,4.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.728765,2285000.0,2261138.0
25%,4.140268298875,4.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.438498,2448000.0,2415489.0
50%,4.141591550599999,4.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.842617,2461000.0,2429963.0
75%,4.255053814175,4.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.277822,2473000.0,2443579.0
max,4.902161371,5.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.738867,2548000.0,2524700.0
