,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,16.0,4.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0
mean,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,41571.16770963705,0.0,0.0,0.0,2955460.5757196494,588360.450563204,5018200.250312891,41572.99624530663
std,0.0,0.0,0.0,0.0,0.0,0.0,613.4414707236909,0.0,0.0,0.0,28594.794821718893,5691.107938808971,2562.4921174614187,616.4972228651326
min,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,39920.0,0.0,0.0,0.0,2942000.0,586000.0,5010000.0,39920.0
25%,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,40894.0,0.0,0.0,0.0,2946000.0,587000.0,5019000.0,40894.0
50%,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,41381.0,0.0,0.0,0.0,2950000.0,587000.0,5019000.0,41381.0
75%,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,41868.0,0.0,0.0,0.0,2954000.0,588000.0,5019000.0,41868.0
max,2.0,100000.0,900000.0,900000.0,900000.0,900000.0,43329.0,0.0,0.0,0.0,3244000.0,646000.0,5019000.0,43329.0
