[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  13285       tick             0     135563761     135563761      33726720 
      2  13285       tick             0     199526011     199526011      43959851 
      3  13285       tick             0     197636115     197636115      43543286 
      4  13285       tick             0     195255718     195255718      43018435 
      5  13285       tick             0     200256411     200256411      44119554 
      6  13285       tick             0     197880867     197880867      43595294 
      7  13285       tick             0     198051567     198051567      43634642 
      8  13285       tick             0     197994505     197994505      43621817 
      9  13285       tick             0     198029504     198029504      43628810 
     10  13285       tick             0     198060484     198060484      43635325 
     11  13285       tick             0     198023203     198023203      43627799 
     12  13285       tick             0     197825660     197825660      43584594 
     13  13285       tick             0     197900897     197900897      43600303 
     14  13285       tick             0     197959795     197959795      43613778 
     15  13285       tick             0     198002689     198002689      43622110 
     16  13285       tick             0     198099182     198099182      43643167 
     17  13285       tick             0     198079829     198079829      43639929 
     18  13285       tick             0     198018254     198018254      43626222 
     19  13285       tick             0     198034532     198034532      43630458 
     20  13285       tick             0     198084811     198084811      43641171 
     21  13285       tick             0     197494989     197494989      43513202 
     22  13285       tick             0     197843412     197843412      43588442 
     23  13285       tick             0     197893678     197893678      43598464 
     24  13285       tick             0     198097053     198097053      43642731 
     25  13285       tick             0     197947686     197947686      43610650 
     26  13285       tick             0     197912816     197912816      43602942 
     27  13285       tick             0     198053845     198053845      43634113 
     28  13285       tick             0     198018969     198018969      43626913 
     29  13285       tick             0     198046990     198046990      43632967 
     30  13285       tick             0     198062623     198062623      43636985 
     31  13285       tick             0     197996797     197996797      43621910 
     32  13285       tick             0     197986112     197986112      43619800 
     33  13285       tick             0     197915080     197915080      43603470 
     34  13285       tick             0     198050039     198050039      43632608 
     35  13285       tick             0     197915569     197915569      43604238 
     36  13285       tick             0     197952785     197952785      43612177 
     37  13285       tick             0     198075023     198075023      43638406 
     38  13285       tick             0     197928520     197928520      43605192 
     39  13285       exit             0      80343820      80343820      17741022 
