[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  21594       tick           121        146290          4544          6570 
      2  21594       tick             0             0             0             0 
      3  21594       tick             0             0             0             0 
      4  21594       tick             0             0             0             0 
      5  21594       tick             0             0             0             0 
      6  21594       tick             0             0             0             0 
      7  21594       tick             0             0             0             0 
      8  21594       tick             0             0             0             0 
      9  21594       tick             0             0             0             0 
     10  21594       tick             0             0             0             0 
     11  21594       tick             0             0             0             0 
     12  21594       tick             0             0             0             0 
     13  21594       tick             0             0             0             0 
     14  21594       tick             0             0             0             0 
     15  21594       tick             0             0             0             0 
     16  21594       tick             0             0             0             0 
     17  21594       tick             0             0             0             0 
     18  21594       tick             0             0             0             0 
     19  21594       tick             0             0             0             0 
     20  21594       exit            14           890           103           233 
