[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1    527       tick        465552         13572       7724253 
      2    527       tick       1229068            97      13096538 
      3    527       tick       1237048            78      13181754 
      4    527       tick       1233777            64      13146754 
      5    527       tick       1239126            67      13203699 
      6    527       tick       1234614            75      13155601 
      7    527       tick       1233015            96      13138842 
      8    527       tick       1234368            89      13153158 
      9    527       tick       1235341            97      13163436 
     10    527       tick       1230647           124      13113401 
     11    527       tick       1220381           146      13003749 
     12    527       tick       1217440           168      12972665 
     13    527       tick       1233744           127      13146595 
     14    527       tick       1228365           127      13089184 
     15    527       tick       1237966           127      13191528 
     16    527       tick       1231343           129      13120826 
     17    527       tick       1236603           115      13177087 
     18    527       tick       1234135           112      13150667 
     19    527       tick       1233724           104      13146468 
     20    527       tick       1238656            79      13198673 
     21    527       tick       1236751           106      13178462 
     22    527       tick       1219929           140      12999296 
     23    527       tick       1233111            90      13139821 
     24    527       tick       1234382           108      13153345 
     25    527       tick       1239001            89      13202603 
     26    527       tick       1238042            95      13192397 
     27    527       tick       1233242           100      13141270 
     28    527       tick       1233616           113      13145219 
     29    527       tick       1232830            96      13136788 
     30    527       tick       1236706            85      13178208 
     31    527       tick       1237355           112      13184816 
     32    527       tick       1232477           107      13132904 
     33    527       tick       1236517            93      13176144 
     34    527       tick       1234456           111      13154467 
     35    527       tick       1232899            97      13137328 
     36    527       tick       1239018           102      13202776 
     37    527       tick       1236049            88      13171162 
     38    527       tick       1234449           113      13153843 
     39    527       tick       1233042           106      13139154 
     40    527       tick       1236023           105      13170857 
     41    527       tick       1237016            97      13181539 
     42    527       tick       1229680           115      13103183 
     43    527       tick       1233695            90      13146075 
     44    527       tick       1207811            94      12870024 
     45    527       tick       1261268           113      13439713 
     46    527       tick       1237623            93      13187929 
     47    527       tick       1214242           102      12938750 
     48    527       exit        355507           137       3786779 
