[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  30055       tick          4401         17802        640815 
      2  30055       tick          1624          1117        597058 
      3  30055       tick          1240          1019        602948 
      4  30055       tick          1475          1029        604036 
      5  30055       tick          1416          1030        603390 
      6  30055       tick          1492          1060        600007 
      7  30055       tick          1559          1045        601656 
      8  30055       tick          1701          1075        599854 
      9  30055       tick          1544          1014        603118 
     10  30055       tick          1641          1048        601741 
     11  30055       tick          1621          1101        599719 
     12  30055       tick          1612          1034        602024 
     13  30055       tick          1458          1024        602580 
     14  30055       tick          1783          1096        601052 
     15  30055       tick          1660          1126        602235 
     16  30055       tick          1571          1105        601894 
     17  30055       tick          1270          1076        603917 
     18  30055       tick          1432          1112        601911 
     19  30055       tick          1364          1103        603003 
     20  30055       tick          1346          1084        603022 
     21  30055       tick          1619          1120        600406 
     22  30055       tick          1371          1091        601928 
     23  30055       tick          1366          1098        602285 
     24  30055       tick          1380          1110        602013 
     25  30055       tick          1321          1104        603016 
     26  30055       tick          1326          1096        602897 
     27  30055       tick          1389          1087        602897 
     28  30055       tick          1499          1094        602574 
     29  30055       tick          1469          1141        601265 
     30  30055       tick          1405          1106        602098 
     31  30055       tick          1626          1153        599191 
     32  30055       tick          1526          1120        603323 
     33  30055       tick          1585          1129        600976 
     34  30055       tick          1392          1071        603917 
     35  30055       tick          1426          1104        602982 
     36  30055       tick          1380          1096        602982 
     37  30055       tick          1443          1076        603016 
     38  30055       tick          1392          1082        603560 
     39  30055       tick          1421          1110        602455 
     40  30055       tick          1330          1108        603450 
     41  30055       tick          1755          1299        595876 
     42  30055       tick          1383          1122        603122 
     43  30055       tick          1485          1124        600913 
     44  30055       tick          1359          1078        603883 
     45  30055       tick          1601          1119        602234 
     46  30055       tick          1454          1082        602948 
     47  30055       tick          1565          1116        601163 
     48  30055       tick          1498          1087        602745 
     49  30055       tick          1350          1091        603646 
     50  30055       tick          1478          1127        602269 
     51  30055       tick          1498          1139        597312 
     52  30055       tick          1579          1140        604844 
     53  30055       tick          1487          1101        600647 
     54  30055       tick          1524          1129        600276 
     55  30055       tick          1391          1117        602728 
     56  30055       tick          1382          1085        602503 
     57  30055       tick          1553          1131        601492 
     58  30055       tick          1354          1083        603696 
     59  30055       tick          1432          1100        603529 
     60  30055       tick          1339          1095        603243 
     61  30055       tick          1580          1128        602064 
     62  30055       tick          1641          1123        601749 
     63  30055       tick          1294          1112        602424 
     64  30055       tick          1513          1114        601772 
     65  30055       tick          1408          1112        602761 
     66  30055       tick          1421          1084        602577 
     67  30055       tick          1386          1092        602370 
     68  30055       tick          1413          1093        603783 
     69  30055       tick          1553          1113        602493 
     70  30055       tick          1465          1114        602421 
     71  30055       tick          1590          1138        600976 
     72  30055       tick          1525          1118        602178 
     73  30055       tick          1457          1098        602027 
     74  30055       tick          1420          1097        602693 
     75  30055       tick          1459          1114        602390 
     76  30055       tick          1394          1090        602886 
     77  30055       tick          1394          1090        603628 
     78  30055       tick          1487          1107        602744 
     79  30055       tick          1521          1108        602592 
     80  30055       tick          1367          1084        603764 
     81  30055       tick          1623          1154        600228 
     82  30055       tick          1456          1094        602761 
     83  30055       tick          1500          1110        601928 
     84  30055       exit          1343          1376        342480 
