[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1   3238       tick      19472236        662402       3227665        100004 
      2   3238       tick      20683417        859521       3665236        119434 
      3   3238       tick      20285593       6330453      18521995        793972 
      4   3238       tick      20014226       6658092      19418616        835032 
      5   3238       tick      20014176       6671685      19421188        835311 
      6   3238       tick      19915807       6580448      19215758        825592 
      7   3238       tick      19998145       6649408      19370563        832924 
      8   3238       tick      20014911       6603726      19334004        830963 
      9   3238       tick      20006530       6651711      19376964        833273 
     10   3238       tick      19975231       6616657      19330284        830730 
     11   3238       tick      20013145       6615507      19372006        832690 
     12   3238       tick      20012235       6591525      19381798        832642 
     13   3238       tick      20013460       6584007      19362999        832055 
     14   3238       tick      20014117       6565207      19353650        831563 
     15   3238       tick      20013384       6628386      19382080        833212 
     16   3238       tick      19997492       6609338      19340163        831319 
     17   3238       tick      19996728       6596056      19349166        831668 
     18   3238       tick      19937505       6619522      19336582        831420 
     19   3238       tick      20053667       6633420      19349376        831739 
     20   3238       tick      19993055       6592343      19343334        831292 
     21   3238       tick      20014322       6644539      19395245        833888 
     22   3238       tick      20013335       6656309      19409167        834541 
     23   3238       tick      20014751       6651051      19399691        834049 
     24   3238       tick      20013977       6668481      19409597        834670 
     25   3238       tick      19369396       6451127      18781928        807726 
     26   3238       tick      20523744       6779611      19779225        849808 
     27   3238       tick      19964460       6659341      19389410        833944 
     28   3238       tick      20045842       6653237      19383098        833362 
     29   3238       tick      19996284       6650929      19374260        833143 
     30   3238       tick      19997485       6638124      19371030        832776 
     31   3238       tick      20014007       6609823      19360697        832014 
     32   3238       tick      20015114       6648759      19408546        834412 
     33   3238       tick      20015000       6656179      19421215        835080 
     34   3238       tick      20013708       6664006      19401568        834347 
     35   3238       tick      19295227       6414181      18684035        803403 
     36   3238       tick      20710905       6875645      20056783        862447 
     37   3238       tick      20007051       6651330      19378545        833319 
     38   3238       tick      19996809       6606480      19339915        831184 
     39   3238       tick      20013254       6660919      19395125        834001 
     40   3238       tick      20014317       6657589      19411357        834637 
     41   3238       tick      20014849       6637350      19410621        834425 
     42   3238       tick      20013403       6649688      19408436        834466 
     43   3238       tick      19999636       6649913      19381158        833360 
     44   3238       tick      19996627       6644974      19360833        832487 
     45   3238       tick      19996495       6653884      19381827        833490 
     46   3238       tick      19825032       6551030      19135637        822203 
     47   3238       tick      20073105       6653311      19416696        834700 
     48   3238       tick      20014196       6631912      19405741        833902 
     49   3238       tick      20013330       6662610      19399549        834332 
     50   3238       tick      19989534       6604641      19358987        831829 
     51   3238       tick      20014490       6643834      19381613        833325 
     52   3238       tick      20014895       6655432      19408614        834531 
     53   3238       tick      19998861       6653658      19381672        833440 
     54   3238       tick      19996844       6647330      19363740        832674 
     55   3238       tick      19932747       6644636      19348355        832146 
     56   3238       tick      20057679       6640563      19381351        833072 
     57   3238       tick      20013288       6643752      19408123        834444 
     58   3238       tick      20013773       6650894      19406031        834393 
     59   3238       tick      20013402       6650961      19396585        833950 
     60   3238       tick      19993683       6637151      19370733        832837 
     61   3238       tick      20015244       6654788      19416688        834842 
     62   3238       tick      19997649       6626736      19364166        832407 
     63   3238       tick      19997706       6651489      19375383        833206 
     64   3238       exit      12847768       2799866       8171007        351049 
