[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  32689       tick         15154        258882       7580367 
      2  32689       tick           341          5618       1759212 
      3  32689       tick           289          5792       1760938 
      4  32689       tick           301          5790       1762204 
      5  32689       tick           361          5845       1761734 
      6  32689       tick           294          5779       1764360 
      7  32689       tick           270          5720       1764459 
      8  32689       tick           277          5845       1764017 
      9  32689       tick           254          5642       1763202 
     10  32689       tick           251          5752       1764399 
     11  32689       tick           266          5748       1764508 
     12  32689       tick           267          5795       1763290 
     13  32689       tick           253          5880       1759564 
     14  32689       tick           270          5833       1763401 
     15  32689       tick           280          5831       1763441 
     16  32689       tick           264          5809       1764230 
     17  32689       tick           232          5788       1764122 
     18  32689       tick           270          5841       1764324 
     19  32689       tick           258          5808       1764599 
     20  32689       tick           229          5873       1764698 
     21  32689       tick           316          5814       1764668 
     22  32689       tick           288          5770       1764345 
     23  32689       tick           266          5798       1763973 
     24  32689       tick           278          5856       1763755 
     25  32689       tick           262          5817       1763988 
     26  32689       tick           309          5818       1764281 
     27  32689       tick           240          5786       1765271 
     28  32689       tick           260          5745       1764478 
     29  32689       tick           289          5767       1765153 
     30  32689       tick           279          5760       1764598 
     31  32689       exit          2632          7191       1623521 
