,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,4.379,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42890.30961923848,0.0,0.0,0.0,3655618.2364729457,728039.0781563126,5017899.799599199,42889.821643286574
std,0.011972189997378646,0.0,0.0,0.0,0.0,0.0,664.6734112015691,0.0,0.0,0.0,46070.47878133694,9238.697774123179,2949.5898359808275,664.5297718730305
min,4.37,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,40407.0,0.0,0.0,0.0,2973000.0,591000.0,5010000.0,40407.0
25%,4.37,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42355.0,0.0,0.0,0.0,3656000.0,728000.0,5019000.0,42355.0
50%,4.38,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42842.0,0.0,0.0,0.0,3660000.0,728000.0,5019000.0,42842.0
75%,4.38,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,43329.0,0.0,0.0,0.0,3660000.0,729000.0,5019000.0,43329.0
max,4.41,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,44303.0,0.0,0.0,0.0,3759000.0,749000.0,5019000.0,44303.0
