howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
4,big,cacherate-20,200000,281808.0,281808.0,282720.0,283632.0,280180.1381578947,200860.0,15.43,15.635,16.0075,16.8,15.802916666666668,15.17,0.8813673545268637,912500.0,912500.0,912500.0,913750.0,912510.9649122808,911250.0
4,big,cacherate-20,300000,397632.0,399018.0,399929.0,400840.0,396649.6096491228,206338.0,10.9125,11.165,11.575,12.23,11.274166666666666,10.57,0.6287878787878787,911250.0,912500.0,912500.0,913750.0,911885.9649122808,911250.0
4,big,cacherate-20,400000,499590.0,501050.0,501961.0,502872.0,498444.99342105264,229824.0,8.9475,9.185,9.4675,9.96,9.241666666666667,8.67,0.5154303773935676,911250.0,911250.0,911250.0,912500.0,911011.5131578948,910000.0
4,big,cacherate-20,500000,589680.0,591239.0,592150.0,593972.0,588510.2171052631,250162.0,7.92,8.09,8.3175,8.69,8.13625,7.67,0.4537785833798103,910000.0,911250.0,911250.0,913750.0,910762.0614035088,910000.0
4,big,cacherate-20,600000,675962.0,677040.0,677950.0,679606.0,675311.8333333334,579396.0,7.252499999999999,7.43,7.63,7.94,7.465833333333333,7.03,0.4163878044246141,910000.0,910000.0,911250.0,911250.0,910413.9254385964,910000.0
4,big,cacherate-20,700000,736934.0,737919.0,741444.0,755300.0,737583.6820175438,565061.0,6.86,7.03,7.2025,7.47,7.0495833333333335,6.63,0.3931725227737497,901250.0,902500.0,902500.0,910000.0,902253.2894736842,901250.0
4,big,cacherate-20,800000,836310.0,838140.0,839055.0,841800.0,835924.6907894737,411212.0,6.6075,6.765,6.925,7.15,6.778333333333333,6.39,0.3780442461424055,915000.0,915000.0,915000.0,922500.0,914846.4912280702,913750.0
4,big,cacherate-20,900000,966320.0,967260.0,968200.0,970171.0,964591.8157894736,685561.0,6.4225,6.58,6.73,6.93,6.576250000000001,6.21,0.3667735638594534,940000.0,940000.0,940000.0,943750.0,940263.1578947369,940000.0
4,big,cacherate-20,1000000,1107036.0,1108968.0,1109934.0,1112832.0,1107006.8421052631,497552.0,6.2725,6.43,6.5725,6.75,6.420833333333333,6.07,0.3581055958356571,966250.0,966250.0,966250.0,968750.0,966082.7850877192,965000.0
4,big,cacherate-20,1100000,1253819.75,1255238.5,1256864.0,1260832.0,1253704.2280701755,923552.0,6.165,6.33,6.46,6.63,6.3175,5.95,0.3523424428332403,991250.0,992500.0,992500.0,992500.0,992105.2631578948,991250.0
4,big,cacherate-20,1200000,1407528.0,1410579.0,1411596.0,1417698.0,1408673.070175439,1273048.0,6.075,6.235,6.3725,6.53,6.22375,5.87,0.3471137757947573,1017500.0,1017500.0,1017500.0,1017500.0,1017327.302631579,1016250.0
4,big,cacherate-20,1300000,1582798.0,1585924.0,1588489.0,1595790.0,1580274.0833333333,669606.0,6.015000000000001,6.175000000000001,6.3225,6.47,6.16,5.81,0.3435582822085889,1042500.0,1042500.0,1043750.0,1043750.0,1043053.7280701754,1042500.0
4,big,cacherate-20,1400000,1765404.0,1768608.0,1770744.0,1779410.0,1765776.3377192982,1489532.0,6.0200000000000005,6.18,6.325,6.48,6.164166666666667,5.81,0.3437906674102992,1068750.0,1068750.0,1068750.0,1070000.0,1068760.964912281,1067500.0
4,big,cacherate-20,1500000,1961145.0,1966307.0,1969905.0,1981950.0,1962463.4122807016,1491672.0,5.975,6.140000000000001,6.2700000000000005,6.43,6.12375,5.77,0.3415365309537088,1093750.0,1095000.0,1095000.0,1095000.0,1094624.451754386,1092500.0
4,big,cacherate-20,1600000,2241923.75,2249005.0,2252404.0,2266000.0,2240024.326754386,1237276.0,5.9175,6.08,6.23,6.38,6.065416666666667,5.72,0.3382831381297638,1133750.0,1133750.0,1133750.0,1135000.0,1133730.8114035088,1131250.0
4,big,cacherate-20,1700000,2537557.0,2545754.0,2550272.0,2568003.0,2534269.2527472526,1239030.0,5.8175,5.965,6.1,6.23,5.947500000000001,5.61,0.3317066369213608,1171250.0,1171250.0,1172500.0,1172500.0,1171667.5824175824,1170000.0
4,big,cacherate-20,1800000,2885813.0,2897950.0,2906400.0,2929409.0,2889120.4736842103,2140011.0,5.8425,5.995,6.125,6.24,5.971,5.64,0.3330172894590072,1211250.0,1211250.0,1211250.0,1211250.0,1210964.9122807018,1207500.0
4,big,cacherate-20,1900000,3360706.0,3383499.5,3393518.0,3426519.0,3365854.486842105,1959663.0,5.77,5.925,6.055,6.17,5.9005,5.57,0.329085331846068,1262500.0,1262500.0,1262500.0,1263750.0,1262700.1096491227,1257500.0
4,big,cacherate-20,2000000,4054980.25,4096449.0,4115027.0,4147344.0,4075856.100877193,3366825.0,5.75,5.895,6.025,6.14,5.8695,5.55,0.3273563859453429,1327500.0,1327500.0,1328750.0,1328750.0,1327776.8640350876,1325000.0
