howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
4,big,encrypt,200000,318850.0,319200.0,320112.0,326496.0,319082.1228070175,211584.0,21.6575,21.68,21.7425,21.87,21.701666666666668,21.63,0.6101401058994423,911250.0,912500.0,912500.0,912500.0,911907.894736842,911250.0
4,big,encrypt,300000,470076.0,470987.0,470987.0,477364.0,469830.850877193,315552.0,14.34,14.355,14.3825,14.44,14.364166666666668,14.31,0.4038470549646221,911250.0,911250.0,911250.0,912500.0,911252.7412280702,910000.0
4,big,encrypt,400000,616980.0,618800.0,619710.0,625170.0,616063.5701754387,228000.0,10.71,10.73,10.74,10.81,10.735,10.7,0.3018134108054917,910000.0,910000.0,910000.0,912500.0,910071.2719298246,910000.0
4,big,encrypt,500000,751434.0,752335.0,754137.0,760386.0,751131.2521929825,600434.0,8.56,8.575,8.5925,8.67,8.587083333333334,8.55,0.2414249566562016,901250.0,901250.0,902500.0,907500.0,901735.197368421,901250.0
4,big,encrypt,600000,900196.0,902000.0,902902.0,907412.0,898232.4429824562,454908.0,7.13,7.14,7.15,7.21,7.147916666666666,7.12,0.2009629351951642,902500.0,902500.0,902500.0,908750.0,902527.4122807018,901250.0
4,big,encrypt,700000,1046320.0,1047480.0,1050189.0,1061025.0,1046218.1140350878,846175.0,6.11,6.12,6.13,6.19,6.129166666666667,6.1,0.1723208846820673,903750.0,903750.0,903750.0,905000.0,903495.0657894736,902500.0
4,big,encrypt,800000,1228780.0,1231104.0,1234282.0,1243012.0,1228510.9868421052,951724.0,5.35,5.36,5.37,5.43,5.366666666666666,5.34,0.1508832763225715,916250.0,916250.0,917500.0,917500.0,916757.1271929824,916250.0
4,big,encrypt,900000,1462926.0,1467019.0,1469520.0,1476114.0,1462131.74122807,1024896.0,4.76,4.77,4.78,4.83,4.776666666666666,4.75,0.1342954875591584,942500.0,942500.0,942500.0,943750.0,942461.6228070176,941250.0
4,big,encrypt,1000000,1714328.0,1719168.0,1724364.75,1738240.0,1715529.9605263155,1275473.0,4.28,4.29,4.3,4.36,4.2975,4.27,0.1208237664589288,968750.0,968750.0,968750.0,970000.0,968651.3157894736,967500.0
4,big,encrypt,1100000,1998955.0,2004925.0,2010895.0,2031840.0,1999833.1557017544,1517304.0,3.9,3.905,3.92,3.97,3.91375,3.89,0.1100346750386579,995000.0,995000.0,995000.0,996250.0,995290.5701754388,993750.0
4,big,encrypt,1200000,2302355.0,2308481.0,2314607.0,2338336.0,2303419.1951754387,1961460.0,3.57,3.58,3.59,3.64,3.58625,3.57,0.1008270465301532,1021250.0,1021250.0,1021250.0,1022500.0,1021296.600877193,1020000.0
4,big,encrypt,1300000,2638864.0,2649344.0,2657728.0,2676592.0,2639508.8442982454,1518385.0,3.3,3.31,3.32,3.37,3.3183333333333334,3.3,0.0932945972541118,1047500.0,1048750.0,1048750.0,1048750.0,1048322.3684210526,1045000.0
4,big,encrypt,1400000,2999250.0,3010000.0,3019675.0,3042250.0,3004174.4166666665,2861691.0,3.0775,3.08,3.09,3.16,3.09125,3.06,0.0869101729066116,1075000.0,1075000.0,1075000.0,1075000.0,1074934.2105263155,1073750.0
4,big,encrypt,1500000,3374800.0,3387338.5,3399888.0,3438423.0,3366640.278508772,1311912.0,2.87,2.88,2.8825,2.94,2.8854166666666665,2.86,0.0811231901035565,1100000.0,1100000.0,1101250.0,1101250.0,1100570.1754385964,1095000.0
4,big,encrypt,1600000,3916758.0,3938716.0,3959270.0,4014130.0,3920966.1513157897,2297724.0,2.69,2.6950000000000003,2.71,2.75,2.702083333333333,2.68,0.0759687924652078,1140000.0,1141250.0,1141250.0,1142500.0,1140866.2280701755,1133750.0
4,big,encrypt,1700000,4512320.0,4544488.0,4565746.0,4608262.0,4530006.028508772,4113576.0,2.53,2.53,2.5425,2.55,2.537,2.53,0.0713274916826765,1180000.0,1181250.0,1181250.0,1181250.0,1180699.0131578948,1178750.0
4,big,encrypt,1800000,5174020.0,5220996.0,5249820.0,5302803.0,5198692.817982456,4181612.0,2.4,2.4,2.41,2.42,2.403,2.39,0.0675600955906471,1220000.0,1221250.0,1221250.0,1221250.0,1220715.4605263155,1217500.0
4,big,encrypt,1900000,6119311.0,6217537.5,6261525.0,6307425.0,6166770.135964912,4008785.0,2.27,2.28,2.28,2.3,2.279000000000001,2.27,0.0640738484607094,1273750.0,1275000.0,1275000.0,1276250.0,1274443.5307017544,1265000.0
4,big,encrypt,2000000,6346824.0,6923677.5,7410760.0,7688318.0,6861097.263157895,4314672.0,2.24,2.25,2.25,2.26,2.2470000000000003,2.23,0.0631741717820158,1276250.0,1308750.0,1340000.0,1342500.0,1307513.7061403508,1226250.0
