[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  21645       tick      90286651         73492      63403807         10864 
      2  21645       tick      90018682          3072      85802821         11020 
      3  21645       tick      90025993          1108      86127921         11241 
      4  21645       tick      90025392           972      86172003         11214 
      5  21645       tick      89975495          1031      86050166         11245 
      6  21645       tick      90024758           816      86184505         11263 
      7  21645       tick      90004842           888      86166632         11238 
      8  21645       tick      89914039           734      86090112         11307 
      9  21645       tick      90110415          1018      86221104         11392 
     10  21645       tick      90021697           620      86208194         11288 
     11  21645       tick      89997494           929      86170373         11274 
     12  21645       tick      90024003           988      86174645         11243 
     13  21645       tick      90025260           789      86222880         11342 
     14  21645       tick      89900337          1017      85940157         11379 
     15  21645       tick      90001810          1028      86154084         11315 
     16  21645       tick      90000824           780      86156793         11369 
     17  21645       tick      89999278           764      86155129         11258 
     18  21645       tick      90000013           860      86158546         11224 
     19  21645       tick      90025421           768      86198938         11199 
     20  21645       tick      90024021           857      86226921         11194 
     21  21645       tick      89999662           915      86159971         11335 
     22  21645       tick      90024411           881      86172572         11231 
     23  21645       tick      90025691           788      86211949         11283 
     24  21645       tick      90026051           798      86237636         11256 
     25  21645       tick      90000004           856      86139184         11354 
     26  21645       tick      89999463           992      86142006         11032 
     27  21645       tick      90025180          1128      86196249         11273 
     28  21645       tick      89978457           912      86132798         11361 
     29  21645       tick      90024869           839      86202913         11261 
     30  21645       tick      90025248           774      86215007         11219 
     31  21645       tick      89998344           841      86120463         11292 
     32  21645       tick      90025071          1304      86044162         11306 
     33  21645       tick      90025093           900      86217254         11207 
     34  21645       tick      89906652           944      85955219         11402 
     35  21645       tick      90000276          1024      86171790         11253 
     36  21645       tick      90000344           792      86166406         11225 
     37  21645       tick      90025685           832      86227550         11288 
     38  21645       tick      90005933           868      86173827         11293 
     39  21645       tick      90002684           796      86132355         11269 
     40  21645       tick      90024206           858      86223611         11151 
     41  21645       tick      89998183          1233      86160348         11390 
     42  21645       tick      90025268           888      86203431         11306 
     43  21645       tick      89980542           800      86205411         11213 
     44  21645       tick      90068292           896      86224373         11175 
     45  21645       tick      89801442           816      86008739         11232 
     46  21645       tick      90190128          1116      86329776         11144 
     47  21645       tick      90024343           622      86206790         11397 
     48  21645       exit      74139513         11461      70237007         10625 
