[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  28802       tick          4985         18460       1028930 
      2  28802       tick          2448          1855        984773 
      3  28802       tick          2622          1850        986097 
      4  28802       tick          2529          1906        982814 
      5  28802       tick          2134          1910        985484 
      6  28802       tick          1624          1944        985028 
      7  28802       tick          1741          1922        988021 
      8  28802       tick          2281          1890        984994 
      9  28802       tick          1999          1902        985708 
     10  28802       tick          1843          1902        987969 
     11  28802       tick          2418          1903        984263 
     12  28802       tick          2403          1943        983175 
     13  28802       tick          2322          1866        985039 
     14  28802       tick          2544          1971        984651 
     15  28802       tick          2406          1909        984841 
     16  28802       tick          2474          1921        982190 
     17  28802       tick          2332          1879        986711 
     18  28802       tick          2510          1883        985328 
     19  28802       tick          2356          1860        985637 
     20  28802       tick          2222          1892        986745 
     21  28802       tick          2563          1920        983022 
     22  28802       tick          2467          1911        985232 
     23  28802       tick          2390          1887        985417 
     24  28802       tick          2409          1919        984159 
     25  28802       tick          2518          1931        982968 
     26  28802       tick          2398          1920        984026 
     27  28802       tick          2376          1901        985555 
     28  28802       tick          2379          1895        985385 
     29  28802       tick          2407          1922        985699 
     30  28802       tick          2272          1876        985504 
     31  28802       tick          2434          1886        983056 
     32  28802       tick          2467          1968        982268 
     33  28802       tick          2374          1882        986598 
     34  28802       tick          2544          1890        984781 
     35  28802       tick          2589          1959        983515 
     36  28802       tick          2492          1922        982546 
     37  28802       tick          2420          1869        986107 
     38  28802       tick          2367          1907        985334 
     39  28802       tick          2257          1905        985776 
     40  28802       tick          2352          1891        984722 
     41  28802       tick          2690          1939        978933 
     42  28802       tick          2238          1922        986932 
     43  28802       tick          2246          1909        985878 
     44  28802       tick          2271          1877        986388 
     45  28802       tick          2446          1926        982427 
     46  28802       tick          2616          2025        979732 
     47  28802       tick          2342          1881        985419 
     48  28802       tick          2460          1916        985097 
     49  28802       tick          2404          1879        985419 
     50  28802       tick          2538          1908        984934 
     51  28802       tick          2305          1884        985878 
     52  28802       exit           845           966         92855 
