,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,12.079689256799998,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.173939858999997,1660141.0,1636568.659
std,0.006845046361463047,0.0,0.0,0.0,0.0,0.0,0.0,0.6193104320113194,9987.53572558666,6220.926993413151
min,12.072769888,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,29.531757,1648000.0,1624645.0
25%,12.075650885,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,30.759656,1648000.0,1631077.75
50%,12.078688479,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.179318,1660000.0,1636160.0
75%,12.080632253,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.583437,1673000.0,1641527.25
max,12.090704779,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,32.857965,1686000.0,1657438.0
