[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   1855       tick         15744        603891       4391243 
      2   1855       tick          1631         32721        417476 
      3   1855       tick          1232          7107        228884 
      4   1855       tick          1359          7104        228430 
      5   1855       tick          1305          6965        228848 
      6   1855       tick          1548          7088        227557 
      7   1855       tick          1344          7095        228801 
      8   1855       tick          1331          7066        228359 
      9   1855       tick          1425          7102        228410 
     10   1855       tick          1397          7116        228367 
     11   1855       tick          1398          6994        228207 
     12   1855       tick          1300          7026        228200 
     13   1855       tick          1355          7080        228376 
     14   1855       tick          1254          6911        228665 
     15   1855       tick          1253          7000        228690 
     16   1855       tick          1453          7124        228146 
     17   1855       tick          1279          7012        228694 
     18   1855       tick          1333          6935        228755 
     19   1855       tick          1391          7081        228304 
     20   1855       tick          1335          7080        228328 
     21   1855       tick          1365          6902        228441 
     22   1855       tick          1493          7102        228298 
     23   1855       tick          1328          7005        228567 
     24   1855       tick          1226          7037        228730 
     25   1855       tick          1294          6919        228529 
     26   1855       tick          1517          7049        227468 
     27   1855       tick          1332          6957        227869 
     28   1855       tick          1424          6996        228846 
     29   1855       tick          1408          6989        228436 
     30   1855       tick          1339          6897        228108 
     31   1855       tick          1505          7008        228009 
     32   1855       tick          1387          6926        228593 
     33   1855       tick          1422          6997        228497 
     34   1855       tick          1388          6918        228884 
     35   1855       tick          1419          6937        228408 
     36   1855       tick          1563          7064        226831 
     37   1855       tick          1403          6956        228285 
     38   1855       tick          1294          7032        228498 
     39   1855       tick          1332          6931        228689 
     40   1855       tick          1431          6921        228013 
     41   1855       tick          1357          7006        228396 
     42   1855       tick          1249          6983        228402 
     43   1855       tick          1318          6963        228320 
     44   1855       tick          1267          6946        228792 
     45   1855       tick          1240          6995        228453 
     46   1855       tick          1432          7059        227509 
     47   1855       tick          1393          7158        228056 
     48   1855       tick          1358          6879        228898 
     49   1855       tick          1421          6975        228270 
     50   1855       tick          1567          7052        227995 
     51   1855       tick          1296          6937        228515 
     52   1855       tick          1404          6985        228028 
     53   1855       tick          1397          6935        228004 
     54   1855       tick          1328          7020        228509 
     55   1855       tick          1244          6929        228673 
     56   1855       tick          1333          7066        228571 
     57   1855       tick          1253          6884        228761 
     58   1855       tick          1190          6925        228737 
     59   1855       tick          1292          7033        228994 
     60   1855       tick          1371          6987        227978 
     61   1855       tick          1293          6984        228991 
     62   1855       tick          1274          6857        223408 
     63   1855       tick          1383          7168        233202 
     64   1855       tick          1240          7104        228420 
     65   1855       tick          1388          7031        227442 
     66   1855       tick          1382          6992        227877 
     67   1855       tick          1446          7055        228109 
     68   1855       tick          1255          7113        228668 
     69   1855       tick          1224          7086        229006 
     70   1855       tick          1269          6628        219786 
     71   1855       exit          3164         15868        294991 
