,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,15.0,5.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
mean,3.161171114293333,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.285614637362638,2069398.6013986014,2047067.7802197803
std,0.20523012658685302,0.0,0.0,0.0,0.0,0.0,0.0,0.6220170493112415,92691.43411363295,94326.21495098618
min,3.1060648011,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.013786,1673000.0,1656549.0
25%,3.1069252341,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.847863,2098000.0,2077427.0
50%,3.1086942879,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.251982,2111000.0,2090243.0
75%,3.1095799213,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.70273,2111000.0,2095984.0
max,3.903015068,5.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.070517,2135000.0,2110052.0
