frequency,power,task,island,voltage,time,howmany,time_rel
200000,60222.491228070176,gzip-1,little,917464.3640350878,35.26333333333333,4,1.1112394957983192
300000,84172.57236842105,gzip-1,little,916458.3333333334,24.17083333333333,4,0.7616859243697479
400000,104257.9649122807,gzip-1,little,916359.649122807,18.69375,4,0.5890887605042018
500000,121791.23245614037,gzip-1,little,916266.447368421,15.450416666666664,4,0.4868828781512604
600000,154281.90570175438,gzip-1,little,952538.3771929824,13.302083333333334,4,0.4191832983193277
700000,186227.8508771929,gzip-1,little,988933.6622807018,11.763333333333335,4,0.3706932773109244
800000,230474.7872807017,gzip-1,little,1024958.8815789474,10.575416666666667,4,0.3332589285714286
900000,258468.56578947368,gzip-1,little,1058371.7105263155,9.677916666666668,4,0.3049763655462185
1000000,297813.13377192983,gzip-1,little,1084226.9736842106,8.956666666666665,4,0.2822478991596638
1100000,349716.3092105263,gzip-1,little,1119018.6403508773,8.362499999999999,4,0.2635241596638655
1200000,385999.1271929825,gzip-1,little,1156304.8245614036,7.937083333333334,4,0.2501181722689076
1300000,444783.5614035088,gzip-1,little,1205189.144736842,7.4925,4,0.2361081932773109
1400000,530437.3486842106,gzip-1,little,1253793.8596491227,7.243750000000001,4,0.2282694327731093
1500000,581891.0811403509,gzip-1,little,1290235.745614035,6.902083333333333,4,0.2175026260504201
