howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
4,little,cachekiller,200000,42182.0,42182.0,42182.0,48601.0,42313.47807017544,21114.0,13.6675,13.705,13.7225,13.8,13.700833333333335,13.63,2.187466737626397,917500.0,917500.0,917500.0,918750.0,917521.9298245612,917500.0
4,little,cachekiller,300000,60522.0,60522.0,60522.0,64190.0,60440.08552631579,27510.0,9.07,9.08,9.095,9.14,9.089583333333334,9.06,1.451237360298031,917500.0,917500.0,917500.0,917500.0,917434.2105263158,916250.0
4,little,cachekiller,400000,70609.0,70609.0,70609.0,77028.0,70637.14035087719,28427.0,6.8,6.81,6.815,6.85,6.8116666666666665,6.79,1.0875465673230442,917500.0,917500.0,917500.0,917500.0,917467.105263158,916250.0
4,little,cachekiller,500000,79692.0,79779.0,79779.0,88852.0,79908.55921052632,57771.0,5.46,5.495,5.53,5.57,5.494166666666668,5.45,0.877195316657797,916250.0,916250.0,917500.0,917500.0,916850.3289473684,916250.0
4,little,cachekiller,600000,99112.0,99112.0,100065.0,107689.0,99287.79385964911,52525.0,4.8175,4.93,5.032500000000001,5.06,4.923333333333333,4.76,0.7860564129856307,953750.0,953750.0,953750.0,955000.0,953752.7412280702,953750.0
4,little,cachekiller,700000,119790.0,119911.0,120780.0,129690.0,120242.60745614037,70361.0,4.75,4.77,4.79,4.82,4.74,4.53,0.7567855242150081,990000.0,990000.0,990000.0,991250.0,990235.745614035,990000.0
4,little,cachekiller,800000,140699.0,141726.0,141726.0,152874.0,141174.8903508772,44204.0,4.31,4.34,4.55,4.58,4.398333333333333,4.29,0.7022352315061203,1027500.0,1027500.0,1027500.0,1028750.0,1027489.0350877192,1026250.0
4,little,cachekiller,900000,163702.0,164765.0,164765.0,178584.0,164433.06140350876,107565.0,4.15,4.285,4.4025,4.43,4.279583333333334,4.12,0.6832756785524217,1063750.0,1063750.0,1063750.0,1065000.0,1063824.0131578948,1063750.0
4,little,cachekiller,1000000,190300.0,190300.0,190473.0,204600.0,190182.7675438597,87058.0,4.29,4.31,4.34,4.35,4.280833333333333,4.06,0.6834752527940393,1100000.0,1100000.0,1101250.0,1102500.0,1100350.8771929825,1098750.0
4,little,cachekiller,1100000,210560.0,210748.0,211680.0,227563.0,211438.5394736842,136320.0,3.9675,4.2,4.2125,4.24,4.11875,3.9,0.6575971261309208,1120000.0,1120000.0,1121250.0,1137500.0,1121400.7675438595,1120000.0
4,little,cachekiller,1200000,240656.0,241813.0,241813.0,258011.0,241450.7543859649,124338.0,4.13,4.15,4.172499999999999,4.2,4.120416666666666,3.9,0.6578632251197446,1157500.0,1157500.0,1157500.0,1173750.0,1157626.096491228,1157500.0
4,little,cachekiller,1300000,282204.0,283410.0,283410.0,302706.0,283071.0657894737,163614.0,4.14,4.16,4.17,4.18,4.109583333333333,3.85,0.6561335816923896,1206250.0,1206250.0,1206250.0,1221250.0,1206340.4605263155,1206250.0
4,little,cachekiller,1400000,327555.0,327555.0,328810.0,348890.0,328105.4846491228,237820.0,3.94,4.085,4.2125,4.27,4.0808333333333335,3.92,0.6515433741351784,1255000.0,1255000.0,1255000.0,1265000.0,1255095.9429824562,1255000.0
4,little,cachekiller,1500000,366928.0,370804.0,370804.0,391476.0,369174.1798245614,184146.0,4.0075,4.18,4.2,4.23,4.122916666666666,3.93,0.6582623736029802,1292500.0,1292500.0,1292500.0,1306250.0,1292458.8815789474,1291250.0
